Announce Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,Announce_Date_DT,status,ticker,T_minus_3_Date,T_minus_3_Price,T_plus_3_Date,T_plus_3_Price,Percent_Return
2016-07-26,2015,DUK,Duke Energy Corp,Intercession P11,Southern Co/The,,,Completed,109613737.1,22371.0,5571.7764,Neutral,Brown,2016-07-26,Success,DUK,2016-07-22,60.12,2016-07-29,59.48,-1.05
2016-07-13,2015,FANG,Diamondback Energy Inc,Southern Delaware basin assets,Luxe Energy LLC,560.0,,Completed,110412.3509,591.602,284.1958,Green,Brown,2016-07-13,Success,FANG,2016-07-08,70.41,2016-07-18,71.52,1.58
2016-07-12,2015,VLO,Valero Energy Corp,Parkway Pipeline LLC,Kinder Morgan Inc,,,Completed,27368226.39,81824.0,192.4603,Neutral,Brown,2016-07-12,Success,VLO,2016-07-08,33.41,2016-07-15,34.96,4.63
2016-07-05,2015,XIFR,XPLR Infrastructure LP,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",NextEra Energy Inc,565.0,,Completed,2810.197354,495.0,5.287,Green,Green,2016-07-05,Success,XIFR,2016-07-01,18.94,2016-07-08,19.26,1.71
2016-06-30,2015,VRN,Veren Inc,"Flat lake resource assets,Waterflood assets",Husky Energy Inc,185.8,,Completed,2760128.652,3006.9,502.3677,Neutral,Brown,2016-06-30,Success,VRN,2016-06-24,12.27,2016-07-05,12.56,2.38
2016-06-28,2015,MDU,MDU Resources Group Inc,Dakota Prairie Refining LLC,Calumet Specialty Products Partners LP,28.5,,Completed,2205069.255,4014.052,549.3375,Brown,Brown,2016-06-28,Success,MDU,2016-06-24,6.39,2016-07-01,6.59,3.14
2016-06-28,2015,RBA,RB Global Inc,Sheehan Pipe Line Construction Co,Integrated Pipeline Services Inc,,,Completed,11059.9264,515.875,21.4392,Neutral,Green,2016-06-28,Success,RBA,2016-06-24,27.49,2016-07-01,28.36,3.17
2016-06-23,2015,SUN,Sunoco LP,Emerge's fuels business,Emerge Energy Services LP,178.5,,Completed,22076.12248,18460.0,5.8905,Neutral,Green,2016-06-23,Success,SUN,2016-06-17,13.15,2016-06-27,12.76,-2.93
2016-06-20,2015,NEE,NextEra Energy Inc,Indiantown Cogeneration LP,Calypso Energy Holdings LLC,,,Completed,49669111.59,17486.0,2805.4869,Brown,Brown,2016-06-20,Success,NEE,2016-06-16,25.08,2016-06-23,24.88,-0.83
2016-06-16,2015,BLK,BlackRock Inc,211-megawatt wind farm,General Electric Co,,,Completed,4846.3861,11401.0,0.5499,Green,Green,2016-06-16,Success,BLK,2016-06-10,278.21,2016-06-20,279.38,0.42
2016-06-13,2015,PWR,Quanta Services Inc,TC Backhoe & Directional LP,Enterprise Group Inc,13.23,,Completed,182157.3358,7572.436,25.6389,Neutral,Brown,2016-06-13,Success,PWR,2016-06-09,23.67,2016-06-16,22.67,-4.19
2016-06-09,2015,AR,Antero Resources Corp,Portion of Marcellus Shale Property,Southwestern Energy Co,450.0,,Completed,379811.0321,2429.929,156.3054,Brown,Brown,2016-06-09,Success,AR,2016-06-03,28.86,2016-06-13,28.34,-1.8
2016-05-16,2015,RRC,Range Resources Corp,Range Resources-Louisiana Inc,,4287.41,,Completed,287697.971,1713.826,167.8688,Brown,Brown,2016-05-16,Success,RRC,2016-05-12,40.05,2016-05-19,37.86,-5.47
2016-05-02,2015,EQT,EQT Corp,Statoil gas production assets,Equinor ASA,407.0,,Completed,549617.732,2125.729,258.5549,Brown,Brown,2016-05-02,Success,EQT,2016-04-28,35.41,2016-05-05,35.15,-0.71
2016-05-02,2015,DUK,Duke Energy Corp,6 North Carolina Solar Projects,Community Energy Solar LLC,,,Completed,109613737.1,22371.0,5571.7764,Green,Brown,2016-05-02,Success,DUK,2016-04-28,53.88,2016-05-05,55.15,2.35
2016-05-02,2015,EXC,Exelon Corp,Integrated Demand Resources Business,Johnson Controls Inc,,,Completed,7677225.796,29447.0,751.2325,Neutral,Brown,2016-05-02,Success,EXC,2016-04-28,18.28,2016-05-05,18.39,0.63
2016-04-29,2015,DNOW,DNOW Inc,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,Completed,71882.98705,3010.0,23.8097,Neutral,Green,2016-04-29,Success,DNOW,2016-04-25,17.75,2016-05-02,17.9,0.85
2016-04-27,2015,SU,Suncor Energy Inc,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,Completed,9604343.93,29208.0,238.9831,Brown,Brown,2016-04-27,Success,SU,2016-04-22,20.94,2016-05-02,20.72,-1.01
2016-04-15,2015,SUN,Sunoco LP,Convenience store portfolio,Valentine Stores Inc,76.4,,Completed,22076.12248,18460.0,5.8905,Neutral,Green,2016-04-15,Success,SUN,2016-04-11,13.7,2016-04-18,14.4,5.11
2016-04-13,2015,SUN,Sunoco LP,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,Completed,22076.12248,18460.0,5.8905,Brown,Green,2016-04-13,Success,SUN,2016-04-08,13.79,2016-04-18,14.4,4.43
2016-04-12,2015,XEL,Xcel Energy Inc,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,Completed,51570167.38,11024.0,4677.9905,Green,Brown,2016-04-12,Success,XEL,2016-04-08,31.1,2016-04-15,30.97,-0.44
2016-04-06,2015,DUK,Duke Energy Corp,Two solar projects/North Carolina,ET Capital Ltd,,,Completed,109613737.1,22371.0,5571.7764,Green,Brown,2016-04-06,Success,DUK,2016-04-01,55.8,2016-04-11,54.64,-2.08
2016-03-18,2015,MFC,Manulife Financial Corp,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,Completed,377899.1068,32815.0,11.516,Brown,Green,2016-03-18,Success,MFC,2016-03-14,9.67,2016-03-21,9.95,2.9
2016-03-17,2015,TRP,TC Energy Corp,Columbia Pipeline Group Inc,,12026.25,18.0,Completed,13100004.45,11300.0,1386.3467,Neutral,Brown,2016-03-17,Success,TRP,2016-03-11,22.4,2016-03-21,23.07,3.0
2016-03-15,2015,MPLX,MPLX LP,Inland marine assets,Marathon Petroleum Corp,580.81,,Completed,84332.06001,961.0,87.7545,Neutral,Brown,2016-03-15,Success,MPLX,2016-03-11,11.67,2016-03-18,12.98,11.22
2016-02-23,2015,EIX,Edison International,Eneractive Solutions LLC,,,,Completed,2399999.077,11524.0,178.9308,Neutral,Brown,2016-02-23,Success,EIX,2016-02-19,44.22,2016-02-26,47.3,6.95
2016-02-23,2015,EIX,Edison International,Delta Energy Services LLC,,,,Completed,2399999.077,11524.0,178.9308,Neutral,Brown,2016-02-23,Success,EIX,2016-02-19,44.22,2016-02-26,47.3,6.95
2016-02-22,2015,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,488.07,7.08,Completed,9604343.93,29208.0,238.9831,Brown,Brown,2016-02-22,Success,SU,2016-02-18,17.37,2016-02-25,17.85,2.75
2016-02-03,2015,CLH,Clean Harbors Inc,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,Completed,2114696.008,3275.137,645.6817,Brown,Brown,2016-02-03,Success,CLH,2016-01-29,44.31,2016-02-08,43.58,-1.65
2016-02-02,2015,PEG,Public Service Enterprise Group Inc,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,Completed,16582138.45,10415.0,1500.3621,Green,Brown,2016-02-02,Success,PEG,2016-01-29,29.95,2016-02-05,31.12,3.9
2016-02-01,2015,D,Dominion Energy Inc,Dominion Energy Questar Corp,,5965.44,9.98,Completed,30886040.39,11683.0,2673.0816,Brown,Brown,2016-02-01,Success,D,2016-01-28,47.68,2016-02-04,47.34,-0.72
2016-01-29,2015,CNP,CenterPoint Energy Inc,Continuum Retail Energy Services LLC,Continuum Energy LLC,77.5,,Completed,1454324.086,7386.0,196.9028,Brown,Brown,2016-01-29,Success,CNP,2016-01-25,12.5,2016-02-01,13.61,8.89
2016-01-27,2015,ENB,Enbridge Inc,Montney natural gas assets/CA,Murphy Oil Corp,382.68,,Completed,1799858.029,33794.0,82.1969,Brown,Brown,2016-01-27,Success,ENB,2016-01-22,20.49,2016-02-01,20.66,0.84
2016-01-27,2015,MUR,Murphy Oil Corp,Fossil fuel assets/Athabasca Oil Corp,Athabasca Oil Corp,345.69,,Completed,2496652.37,2787.116,895.7834,Brown,Brown,2016-01-27,Success,MUR,2016-01-22,12.67,2016-02-01,13.26,4.6
2016-01-20,2015,EXC,Exelon Corp,Bluestream Wind Project,Sir Robert McAlpine Ltd,,,Completed,7677225.796,29447.0,751.2325,Green,Brown,2016-01-20,Success,EXC,2016-01-15,14.14,2016-01-25,13.98,-1.09
2016-01-11,2015,ED,Consolidated Edison Inc,OCI Solar San Antonio 7 LLC,OCI Holdings Co Ltd,0.19,,Completed,3195105.854,12554.0,244.2617,Green,Brown,2016-01-11,Success,ED,2016-01-07,47.01,2016-01-14,48.37,2.89
2016-01-06,2015,HON,Honeywell International Inc,UOP Russell LLC,,240.0,,Completed,3521053.192,38581.0,91.2639,Brown,Brown,2016-01-06,Success,HON,2015-12-31,81.53,2016-01-11,77.48,-4.97
2016-01-05,2015,MDU,MDU Resources Group Inc,Thunder Spirit Wind Farm Phase I,ALLETE Inc,200.0,,Completed,2205069.255,4014.052,549.3375,Green,Brown,2016-01-05,Success,MDU,2015-12-31,4.85,2016-01-08,4.63,-4.48
2015-12-31,2014,EIX,Edison International,Altenex LLC,,,,Completed,2399998.429,13413.0,178.9308,Neutral,Brown,2015-12-31,Success,EIX,2015-12-24,42.11,2016-01-04,41.45,-1.55
2015-12-23,2014,HE,Hawaiian Electric Industries Inc,Hamakua Energy Partners LP,Ares Management Corp,84.5,,Completed,6072777.477,3239.542,1874.579,Green,Brown,2015-12-23,Success,HE,2015-12-18,21.35,2015-12-28,21.58,1.05
2015-12-21,2014,HEI,HEICO Corp,Robertson Fuel Systems LLC,American Securities LLC,255.0,,Completed,55351235.58,1132.311,48883.4212,Neutral,Brown,2015-12-21,Success,HEI,2015-12-17,25.06,2015-12-24,27.01,7.75
2015-12-17,2014,DNOW,DNOW Inc,Updike Supply Co,,,,Completed,97738.82833,4105.0,23.8097,Neutral,Green,2015-12-17,Success,DNOW,2015-12-11,16.6,2015-12-21,16.02,-3.49
2015-12-11,2014,EQNR,Equinor ASA,Eagle Ford basin,Repsol SA,,,Completed,16378832.41,96542.3833,152.8418,Brown,Brown,2015-12-11,Success,EQNR,2015-12-07,8.34,2015-12-14,8.25,-1.06
2015-12-07,2014,DVN,Devon Energy Corp,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin","Felix Energy LLC,Unknown Seller",2500.0,,Completed,5937485.923,17632.0,708.9498,Brown,Brown,2015-12-07,Success,DVN,2015-12-03,28.96,2015-12-10,25.02,-13.6
2015-11-17,2014,ALE,ALLETE Inc,A&W Technologies Inc,,9.0,,Completed,8840069.805,1136.8,8639.0694,Neutral,Brown,2015-11-17,Success,ALE,2015-11-13,35.41,2015-11-20,36.5,3.08
2015-11-16,2014,SUN,Sunoco LP,"Sunoco LLC,Legacy Sunoco retail business/",ETP Legacy LP,2397.5,,Completed,21644.0041,10317.548,5.8905,Brown,Green,2015-11-16,Success,SUN,2015-11-12,13.72,2015-11-19,16.35,19.17
2015-11-16,2014,D,Dominion Energy Inc,80 MW Solar Facility,Iberdrola SA,,,Completed,31810838.45,12436.0,2673.0816,Green,Brown,2015-11-16,Success,D,2015-11-12,45.22,2015-11-19,45.82,1.34
2015-11-12,2014,GTE,Gran Tierra Energy Inc,Petroamerica Oil Corp,,85.77,,Completed,144948.1306,559.398,259.1145,Brown,Brown,2015-11-12,Success,GTE,2015-11-06,25.0,2015-11-16,23.7,-5.2
2015-10-26,2014,DUK,Duke Energy Corp,Piedmont Natural Gas Co Inc,,6536.09,13.88,Completed,126000000.5,22509.0,5571.7764,Brown,Brown,2015-10-26,Success,DUK,2015-10-22,50.47,2015-10-29,48.12,-4.65
2015-10-22,2014,DUK,Duke Energy Corp,Phoenix Energy Technologies Inc,"Bluff Point Associates Corp,Five Peaks Capital Management",,,Completed,126000000.5,22509.0,5571.7764,Green,Brown,2015-10-22,Success,DUK,2015-10-16,49.48,2015-10-26,48.58,-1.82
2015-10-12,2014,USDP,USD Partners LP,Casper Crude to Rail LLC,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,Completed,1208.194481,36.098,33.4698,Neutral,Brown,2015-10-12,Success,USDP,2015-10-08,3.87,2015-10-15,3.78,-2.29
2015-10-08,2014,TRP,TC Energy Corp,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Talen Energy Corp,657.0,,Completed,12600000.69,10185.0,1386.3467,Green,Brown,2015-10-08,Success,TRP,2015-10-02,20.01,2015-10-12,21.46,7.2
2015-10-05,2014,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,4809.92,11.8,Completed,9526346.235,39862.0,238.9831,Brown,Brown,2015-10-05,Success,SU,2015-10-01,19.1,2015-10-08,20.5,7.34
2015-10-05,2014,XIFR,XPLR Infrastructure LP,Jericho Wind Energy Center/ON,NextEra Energy Resources LLC,504.0,,Completed,1882.15441,356.0,5.287,Green,Green,2015-10-05,Success,XIFR,2015-10-01,12.73,2015-10-08,15.13,18.82
2015-10-01,2014,SUN,Sunoco LP,Hawaii assets of MFM Inc,MFM Inc,,,Completed,21644.0041,10317.548,5.8905,Neutral,Green,2015-10-01,Success,SUN,2015-09-25,13.78,2015-10-05,13.88,0.77
2015-09-30,2014,BLK,BlackRock Inc,Longhorn Wind Project LLC,Electricite de France SA,,,Completed,6093.509393,11081.0,0.5499,Green,Green,2015-09-30,Success,BLK,2015-09-25,238.28,2015-10-05,246.64,3.51
2015-09-18,2014,NEE,NextEra Energy Inc,Wind Development Assets,Hale Community Energy LLC,,,Completed,47752192.17,17021.0,2805.4869,Green,Brown,2015-09-18,Success,NEE,2015-09-14,18.88,2015-09-21,19.26,2.0
2015-09-17,2014,ED,Consolidated Edison Inc,350 MW AC Panoche Valley Solar Farm,CalCEF Clean Energy Fund,,,Completed,3155617.468,12919.0,244.2617,Green,Brown,2015-09-17,Success,ED,2015-09-11,44.16,2015-09-21,46.03,4.23
2015-09-01,2014,DUK,Duke Energy Corp,211-MW Mesquite Creek wind farm,,,,Completed,126000000.5,22509.0,5571.7764,Green,Brown,2015-09-01,Success,DUK,2015-08-28,48.67,2015-09-04,45.89,-5.71
2015-08-25,2014,PEG,Public Service Enterprise Group Inc,Columbia Solar Project,Hanergy Thin Film Power Group Ltd,,,Completed,15460148.51,10886.0,1500.3621,Green,Brown,2015-08-25,Success,PEG,2015-08-21,29.88,2015-08-28,28.8,-3.62
2015-08-18,2014,SUN,Sunoco LP,Motor fuel distribution business,Alta East Inc,57.0,,Completed,21644.0041,10317.548,5.8905,Neutral,Green,2015-08-18,Success,SUN,2015-08-14,16.24,2015-08-21,14.92,-8.13
2015-08-04,2014,DNOW,DNOW Inc,Challenger Industries Inc/ND,,,,Completed,97738.82833,4105.0,23.8097,Neutral,Green,2015-08-04,Success,DNOW,2015-07-31,17.4,2015-08-07,18.17,4.43
2015-08-03,2014,NEE,NextEra Energy Inc,NET Midstream LLC,,1588.0,,Completed,47752192.17,17021.0,2805.4869,Neutral,Brown,2015-08-03,Success,NEE,2015-07-30,20.45,2015-08-06,20.61,0.82
2015-07-28,2014,DUK,Duke Energy Corp,20MW Seville I & 30MW Seville II Projects,Kruger Inc,,,Completed,126000000.5,22509.0,5571.7764,Green,Brown,2015-07-28,Success,DUK,2015-07-24,47.67,2015-07-31,49.35,3.53
2015-07-15,2014,SUN,Sunoco LP,Susser Holdings Corp,ETP Legacy LP,1940.0,12.83,Completed,21644.0041,10317.548,5.8905,Neutral,Green,2015-07-15,Success,SUN,2015-07-10,17.69,2015-07-20,14.94,-15.57
2015-07-15,2014,KMI,Kinder Morgan Inc,Elba Liquefaction Co LLC,Shell PLC,200.0,,Completed,2751693.024,16226.0,169.5854,Neutral,Brown,2015-07-15,Success,KMI,2015-07-10,23.01,2015-07-20,21.93,-4.7
2015-07-13,2014,BKH,Black Hills Corp,Black Hills Gas Holdings LLC,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,Completed,3567900.977,1393.57,2987.477,Brown,Brown,2015-07-13,Success,BKH,2015-07-09,32.89,2015-07-16,31.51,-4.2
2015-07-09,2014,DUK,Duke Energy Corp,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Sumitomo Corp,,,Completed,126000000.5,22509.0,5571.7764,Green,Brown,2015-07-09,Success,DUK,2015-07-02,48.23,2015-07-13,49.44,2.51
2015-07-08,2014,SU,Suncor Energy Inc,Poplar Creek cogeneration facilities,TransAlta Corp,,,Completed,9526346.235,39862.0,238.9831,Brown,Brown,2015-07-08,Success,SU,2015-07-02,19.68,2015-07-13,19.26,-2.1
2015-07-02,2014,VRN,Veren Inc,Coral Hill Energy Ltd,,205.94,,Completed,2025040.878,3355.123,502.3677,Brown,Brown,2015-07-02,Success,VRN,2015-06-26,16.07,2015-07-06,15.22,-5.26
2015-06-30,2014,DNOW,DNOW Inc,Odessa Pumps & Equipment Inc,,,,Completed,97738.82833,4105.0,23.8097,Neutral,Green,2015-06-30,Success,DNOW,2015-06-26,20.33,2015-07-06,19.19,-5.61
2015-06-30,2014,PEG,Public Service Enterprise Group Inc,755 MW Keys Energy Center,Ares Management Corp,,,Completed,15460148.51,10886.0,1500.3621,Brown,Brown,2015-06-30,Success,PEG,2015-06-26,28.14,2015-07-06,28.66,1.87
2015-06-29,2014,BLDP,Ballard Power Systems Inc,Ballard Unmanned Systems Inc,,,,Completed,2369.339492,68.721,33.4705,Green,Brown,2015-06-29,Success,BLDP,2015-06-25,2.17,2015-07-02,1.7,-21.66
2015-06-18,2014,AWK,American Water Works Co Inc,Keystone Clearwater Solutions LLC,Rex Energy Corp,130.0,,Completed,66422.0797,3011.0,22.0598,Brown,Green,2015-06-18,Success,AWK,2015-06-12,41.88,2015-06-22,41.69,-0.44
2015-06-17,2014,DUK,Duke Energy Corp,Stellar Energy GP Inc,Soligent Holdings Inc,,,Completed,126000000.5,22509.0,5571.7764,Neutral,Brown,2015-06-17,Success,DUK,2015-06-12,48.23,2015-06-22,48.59,0.74
2015-06-16,2014,EXC,Exelon Corp,Demand Response Assets,Demand Response Partners Inc,,,Completed,16786459.26,27429.0,751.2325,Neutral,Brown,2015-06-16,Success,EXC,2015-06-12,17.1,2015-06-19,16.91,-1.09
2015-06-08,2014,DUK,Duke Energy Corp,Osprey Energy Center,Calpine Corp,,,Completed,126000000.5,22509.0,5571.7764,Brown,Brown,2015-06-08,Success,DUK,2015-06-04,49.35,2015-06-11,48.45,-1.82
2015-06-04,2014,CVE,Cenovus Energy Inc,North American Terminal Operations/CA,Chemtrade Electrochem Inc,60.12,,Completed,5560377.824,19708.0,282.1381,Neutral,Brown,2015-06-04,Success,CVE,2015-05-29,13.91,2015-06-08,13.41,-3.58
2015-05-26,2014,VRN,Veren Inc,Legacy Oil + Gas Inc,,1180.72,11.37,Completed,2025040.878,3355.123,502.3677,Brown,Brown,2015-05-26,Success,VRN,2015-05-22,18.13,2015-05-29,16.97,-6.36
2015-05-12,2014,ED,Consolidated Edison Inc,6 Shovel-ready solar photovoltaic projects,"SolarReserve LLC,GCL Solar Energy Inc",,,Completed,3155617.468,12919.0,244.2617,Green,Brown,2015-05-12,Success,ED,2015-05-08,42.36,2015-05-15,42.63,0.64
2015-05-06,2014,ALE,ALLETE Inc,Armenia Mountain Wind LLC,AES Corp/The,108.0,,Completed,8840069.805,1136.8,8639.0694,Green,Brown,2015-05-06,Success,ALE,2015-05-01,34.15,2015-05-11,33.42,-2.14
2015-05-05,2014,DUK,Duke Energy Corp,Sabal Trail Natural Gas Pipeline,,,,Completed,126000000.5,22509.0,5571.7764,Brown,Brown,2015-05-05,Success,DUK,2015-05-01,51.26,2015-05-08,50.74,-1.01
2015-04-28,2014,XIFR,XPLR Infrastructure LP,"Baldwin Wind LLC,Ashtabula Wind III LLC,FPL Energy Stateline II Inc,Mammoth Plains Wind Project LLC",NextEra Energy Inc,,,Completed,1882.15441,356.0,5.287,Green,Green,2015-04-28,Success,XIFR,2015-04-24,25.72,2015-05-01,25.26,-1.8
2015-04-24,2014,SRE,Sempra,Black Oak Getty Wind Power Project,Geronimo Energy LLC,,,Completed,6739321.793,11035.0,610.7224,Green,Brown,2015-04-24,Success,SRE,2015-04-20,39.66,2015-04-27,39.65,-0.03
2015-04-16,2014,ALE,ALLETE Inc,Chanarambie & Viking Wind Farm,Electricite de France SA,47.5,,Completed,8840069.805,1136.8,8639.0694,Green,Brown,2015-04-16,Success,ALE,2015-04-10,35.44,2015-04-20,35.28,-0.46
2015-04-15,2014,D,Dominion Energy Inc,20-megawatt Solar Facility,Coronal Energy,,,Completed,31810838.45,12436.0,2673.0816,Green,Brown,2015-04-15,Success,D,2015-04-10,47.0,2015-04-20,47.56,1.18
2015-04-14,2014,SUN,Sunoco LP,7 Pico Convenience Stores,,,,Completed,21644.0041,10317.548,5.8905,Neutral,Green,2015-04-14,Success,SUN,2015-04-10,19.36,2015-04-17,20.07,3.63
2015-02-19,2014,BLK,BlackRock Inc,Hereford project,,,,Completed,6093.509393,11081.0,0.5499,Green,Green,2015-02-19,Success,BLK,2015-02-13,290.17,2015-02-23,290.48,0.1
2015-02-09,2014,DUK,Duke Energy Corp,REC Solar Commercial Corp,,,,Completed,126000000.5,22509.0,5571.7764,Green,Brown,2015-02-09,Success,DUK,2015-02-05,56.53,2015-02-12,53.34,-5.64
2015-02-02,2014,OII,Oceaneering International Inc,C&C Technologies Inc,,230.0,,Completed,60442.93278,3659.624,17.8372,Neutral,Green,2015-02-02,Success,OII,2015-01-29,47.57,2015-02-05,51.6,8.46
2015-01-27,2014,ALE,ALLETE Inc,Kurita America Inc,Excellere Partners,168.0,,Completed,8840069.805,1136.8,8639.0694,Brown,Brown,2015-01-27,Success,ALE,2015-01-23,39.45,2015-01-30,38.38,-2.71
2015-01-21,2014,KMI,Kinder Morgan Inc,Hiland Partners Holdings LLC,,3000.0,,Completed,2751693.024,16226.0,169.5854,Neutral,Brown,2015-01-21,Success,KMI,2015-01-16,24.55,2015-01-26,24.98,1.78
2015-01-20,2014,EXC,Exelon Corp,7 CNG natural gas fuel stations,Brigadoon Fuel Inc,,,Completed,16786459.26,27429.0,751.2325,Brown,Brown,2015-01-20,Success,EXC,2015-01-16,18.51,2015-01-23,18.51,-0.03
2015-01-02,2014,OIS,Oil States International Inc,Montgomery Machine Co Inc,,,,Completed,28623.28743,1819.609,15.7305,Neutral,Green,2015-01-02,Success,OIS,2014-12-29,49.53,2015-01-05,46.94,-5.23
2014-12-29,2013,TRP,TC Energy Corp,Ontario Solar Facility,Canadian Solar Inc,,,Completed,12195692.04,8797.0,1386.3467,Green,Brown,2014-12-29,Success,TRP,2014-12-24,28.88,2015-01-02,29.43,1.88
2014-12-22,2013,PEG,Public Service Enterprise Group Inc,12.9 megawatt solar energy facility,juwi AG,,,Completed,14955609.4,9968.0,1500.3621,Green,Brown,2014-12-22,Success,PEG,2014-12-18,29.48,2014-12-26,30.1,2.11
2014-12-19,2013,RSG,Republic Services Inc,Trevita LLC,Tervita Corp/Old,417.25,,Completed,15822235.09,8417.2,1879.7504,Neutral,Brown,2014-12-19,Success,RSG,2014-12-15,32.13,2014-12-22,33.41,4.01
2014-12-19,2013,DUK,Duke Energy Corp,Halifax Solar Project/North Carolina,"ET Solar Group Corp,Geenex LLC",,,Completed,126791343.1,22756.0,5571.7764,Green,Brown,2014-12-19,Success,DUK,2014-12-15,52.89,2014-12-22,54.5,3.04
2014-12-18,2013,ALE,ALLETE Inc,Storm Lake 1/Iowa,NRG Energy Inc,,,Completed,8798028.242,1018.4,8639.0694,Neutral,Brown,2014-12-18,Success,ALE,2014-12-12,35.31,2014-12-22,37.42,5.95
2014-12-16,2013,D,Dominion Energy Inc,Dominion Energy Carolina Gas Transmission LLC,SCANA Corp,492.9,,Completed,35070830.36,13120.0,2673.0816,Brown,Brown,2014-12-16,Success,D,2014-12-12,47.12,2014-12-19,48.86,3.69
2014-12-09,2013,ETR,Entergy Corp,Union Power Station/El Dorado,Entegra Power Group LLC,948.0,,Completed,34214241.06,11390.947,3003.6345,Brown,Brown,2014-12-09,Success,ETR,2014-12-05,22.44,2014-12-12,23.44,4.46
2014-11-28,2013,ENB,Enbridge Inc,Portfolio of two wind farms/US,E.ON SE,300.0,,Completed,2705757.297,32918.0,82.1969,Green,Brown,2014-11-28,Success,ENB,2014-11-24,27.53,2014-12-01,27.16,-1.36
2014-11-21,2013,PWR,Quanta Services Inc,Banister Pipelines Constructors Corp,,,,Completed,164385.8061,6411.577,25.6389,Neutral,Brown,2014-11-21,Success,PWR,2014-11-17,32.57,2014-11-24,32.98,1.24
2014-11-12,2013,JLL,Jones Lang LaSalle Inc,Cresa Portland LLC,,,,Completed,12995.13147,4461.591,2.9127,Neutral,Green,2014-11-12,Success,JLL,2014-11-07,135.6,2014-11-17,136.95,1.0
2014-11-11,2013,DTE,DTE Energy Co,Renaissance power plant,LS Power Development LLC,240.0,,Completed,18428131.71,9661.0,1907.4766,Brown,Brown,2014-11-11,Success,DTE,2014-11-07,49.93,2014-11-14,47.87,-4.13
2014-11-03,2013,FCN,FTI Consulting Inc,Platt Sparks & Associates Consulting Petroleum Engineers Inc,,,,Completed,13108.72802,1652.432,7.933,Brown,Green,2014-11-03,Success,FCN,2014-10-30,40.2,2014-11-06,41.07,2.16
2014-10-30,2013,SM,SM Energy Co,Oil and gas properties in Rocky Mountain,,134.1,,Completed,325150.71404999995,2265.4,143.5291,Brown,Brown,2014-10-30,Success,SM,2014-10-24,55.67,2014-11-03,50.59,-9.13
2014-10-14,2013,BKH,Black Hills Corp,Energy West Wyoming Inc,Gas Natural Inc,17.0,,Completed,3811578.543,1275.852,2987.477,Brown,Brown,2014-10-14,Success,BKH,2014-10-10,33.18,2014-10-17,34.19,3.02
2014-10-06,2013,NRP,Natural Resource Partners LP,Non operated working interests in Williston Basin,GBK Corp,339.0,,Completed,991.6967672,323.931,3.0614,Brown,Green,2014-10-06,Success,NRP,2014-10-02,56.72,2014-10-09,51.61,-9.01
2014-10-06,2013,SPB,Spectrum Brands Holdings Inc,Compass Production Partners LP,EXCO Resources Inc,118.75,,Completed,85102.72442,5543.4,15.3521,Brown,Green,2014-10-06,Success,SPB,2014-10-02,68.41,2014-10-09,67.05,-1.99
2014-10-03,2013,TRP,TC Energy Corp,Solar power facilities/CA,Canadian Solar Inc,,,Completed,12195692.04,8797.0,1386.3467,Green,Brown,2014-10-03,Success,TRP,2014-09-29,30.76,2014-10-06,30.31,-1.46
2014-10-02,2013,DOV,Dover Corp,Accelerated Cos LLC,"Private Investor,White Deer Management LLC (Fund: White Deer Energy LP)",430.0,,Completed,123446.9427,7155.096,17.253,Brown,Green,2014-10-02,Success,DOV,2014-09-26,54.35,2014-10-06,52.91,-2.65
2014-10-02,2013,NRG,NRG Energy Inc,Pure Energies Group Inc,"NGEN Partners LLC (Fund: NGEN III LP),New Enterprise Associates LLC",,,Completed,76720999.06,11295.0,6792.4745,Green,Brown,2014-10-02,Success,NRG,2014-09-26,23.41,2014-10-06,24.74,5.7
