institutionid,periodenddate,GHG_Emissions,Ticker
4353754,30-06-2017,44995.07808,RSG
4353754,31-12-2018,42522.12171,RSG
4353754,31-12-2019,253323.071,RSG
4353754,31-12-2020,243503,RSG
4353754,31-12-2021,266995,RSG
4353754,31-12-2022,291364,RSG
4353754,31-12-2023,326829,RSG
4354594,31-12-2019,0.940329039,SMC
4355874,31-12-2022,155247.111,OPAL
4355874,31-12-2023,150592.224,OPAL
4356306,31-12-2020,18.952,MARA
4356306,31-12-2021,637.978,MARA
4356306,31-12-2022,385.416,MARA
4356306,31-12-2023,1455.589,MARA
4357902,30-06-2020,9.325597748,CMC
4362228,30-06-2019,0.246311537,LGO
4365644,31-08-2013,117189.8368,RDUS
4365644,31-08-2014,143989.62,RDUS
4365644,31-08-2015,138370.0721,RDUS
4365644,31-08-2016,133749.8449,RDUS
4365644,31-08-2017,218731.5161,RDUS
4365644,31-08-2018,229907.8635,RDUS
4365644,31-08-2019,279450.1337,RDUS
4365644,31-08-2020,146980,RDUS
4365644,31-08-2021,145534,RDUS
4365644,31-08-2022,154371,RDUS
4365644,31-08-2023,144040,RDUS
4376922,31-12-2013,22.63217993,HASI
4376922,31-12-2014,78.48504105,HASI
4376922,31-12-2015,144.269486,HASI
4376922,31-12-2016,182.1059476,HASI
4376922,31-12-2017,329.7098293,HASI
4376922,31-12-2018,0,HASI
4376922,31-12-2019,0,HASI
4376922,31-12-2020,0,HASI
4376922,31-12-2021,0,HASI
4376922,31-12-2022,0,HASI
4376922,31-12-2023,0,HASI
4377508,31-12-2020,211.593,BEEM
4377508,31-12-2021,290.072,BEEM
4377508,31-12-2022,628.623,BEEM
4377508,31-12-2023,1746.022,BEEM
4388892,31-12-2013,1020570.072,BTE
4388892,31-12-2014,1284089.904,BTE
4388892,31-12-2015,1236120.962,BTE
4388892,31-12-2016,973053.5383,BTE
4388892,31-12-2017,1013986.086,BTE
4388892,31-12-2018,1280147.321,BTE
4388892,31-12-2019,2230162.995,BTE
4388892,31-12-2020,1188227,BTE
4388892,31-12-2021,1078283,BTE
4388892,31-12-2022,1001009,BTE
4388892,31-12-2023,456377.438,BTE
4396337,31-12-2016,1472775.544,RNW
4396337,31-12-2017,1560721.781,RNW
4396337,31-12-2018,1507209.673,RNW
4396337,31-12-2019,2000000,RNW
4396337,31-12-2020,2000000,RNW
4396337,31-12-2021,2100000,RNW
4396337,31-12-2022,2200000,RNW
4400010,31-12-2013,991.6967672,NRP
4400010,31-12-2014,1547.903623,NRP
4400010,31-12-2015,2336.648997,NRP
4400010,31-12-2016,3220.571657,NRP
4400010,31-12-2017,5158.093821,NRP
4400010,31-12-2018,17334.14052,NRP
4400010,31-12-2019,18751.688,NRP
4400010,31-12-2020,11121,NRP
4400010,31-12-2021,6909,NRP
4400010,31-12-2022,5047.02,NRP
4400010,31-12-2023,6428.06,NRP
4400408,31-12-2016,51882.47842,SOL
4400408,31-12-2017,2258.991306,SOL
4400408,31-12-2018,1759.776178,SOL
4400408,31-12-2019,2197.622602,SOL
4400408,31-12-2020,171959,SOL
4400408,31-12-2021,170752,SOL
4400408,31-12-2022,104378.255,SOL
4400408,31-12-2023,181066.631,SOL
4402486,31-12-2013,575832.1746,TT
4402486,31-12-2014,414391.002,TT
4402486,31-12-2015,417932.0094,TT
4402486,31-12-2016,385379.037,TT
4402486,31-12-2017,364845.77,TT
4402486,31-12-2018,343759.69,TT
4402486,31-12-2019,304770.79,TT
4402486,31-12-2020,273781.041,TT
4402486,31-12-2021,257797.639,TT
4402486,31-12-2022,237752.187,TT
4402486,31-12-2023,206381,TT
4415529,27-09-2013,24261.26444,ADT
4415529,26-09-2014,26049.14704,ADT
4415529,25-09-2015,27811.24831,ADT
4417219,31-12-2013,13993.99763,CCI
4417219,31-12-2014,16408.53057,CCI
4417219,31-12-2015,16283.71678,CCI
4417219,31-12-2016,16914.399,CCI
4417219,31-12-2017,18268.76345,CCI
4417219,31-12-2018,65025.866,CCI
4417219,31-12-2019,16173,CCI
4417219,31-12-2020,13979,CCI
4417219,31-12-2021,15162.487,CCI
4417219,31-12-2022,15513.431,CCI
4417219,31-12-2023,16543.338,CCI
4431274,31-12-2018,112826.7975,AM
4432436,31-12-2016,11306.35982,CTRA
4432436,31-12-2017,10455.59374,CTRA
4432436,31-12-2018,11483.17576,CTRA
4432436,31-12-2019,11101.97185,CTRA
4432436,31-12-2020,11866.296,CTRA
4432436,31-12-2021,12780.886,CTRA
4432436,31-12-2022,9845.453,CTRA
4433078,30-06-2016,7344.559449,EXTR
4433078,30-06-2017,8300.712709,EXTR
4433078,30-06-2018,31167.80476,EXTR
4433078,30-06-2019,36779.57097,EXTR
4433078,30-06-2020,6992.767,EXTR
4433078,30-06-2021,7181.675,EXTR
4433078,30-06-2022,7545.55,EXTR
4433078,30-06-2023,9415.248,EXTR
4435414,31-12-2016,4344733.632,PBF
4435414,31-12-2017,7378187.519,PBF
4435414,31-12-2018,7313100.587,PBF
4435414,31-12-2019,5325207.091,PBF
4435414,31-12-2020,3670836.836,PBF
4435414,31-12-2021,14160000,PBF
4435414,31-12-2022,11720000,PBF
4435414,31-12-2023,14160000,PBF
4437648,31-12-2016,473.1442313,DD
4437648,31-12-2017,645.1052216,DD
4437648,31-12-2018,1028.970372,DD
4437648,31-12-2019,1423.761,DD
4437648,31-12-2020,1418.881,DD
4437648,31-12-2021,1524.807,DD
4437648,31-12-2022,1401.695,DD
4437648,31-12-2023,1621.538,DD
4438507,31-12-2014,332.0822307,ARES
4438507,31-12-2015,451.3389891,ARES
4438507,31-12-2016,645.9019328,ARES
4438507,31-12-2017,745.7520766,ARES
4438507,31-12-2018,412.5347922,ARES
4438507,31-12-2019,725.6616616,ARES
4438507,31-12-2020,714.715,ARES
4438507,31-12-2021,1602.483,ARES
4438507,31-12-2022,1002.62,ARES
4438507,31-12-2023,1381.608,ARES
4441499,30-06-2013,992882.4617,ORA
4441499,30-06-2014,1161853.106,ORA
4441499,30-06-2015,643860.5663,ORA
4441499,30-06-2016,351684.4962,ORA
4441499,30-06-2017,358162.6973,ORA
4441499,30-06-2018,385952.193,ORA
4441499,30-06-2019,378754.9553,ORA
4441499,30-06-2020,317009,ORA
4441499,30-06-2021,249957.42,ORA
4441499,30-06-2022,257341,ORA
4441499,30-06-2023,255000,ORA
4485182,31-12-2016,13439.26986,REI
4485182,31-12-2017,31907.69796,REI
4485182,31-12-2018,49559.58721,REI
4485182,31-12-2019,69405.11403,REI
4485182,31-12-2020,113696.96,REI
4485182,31-12-2021,121754.811,REI
4485182,31-12-2022,191090,REI
4485182,31-12-2023,153913.828,REI
4487918,31-12-2020,545.1164402,DVN
4492900,31-12-2013,197643.7794,GTE
4492900,31-12-2014,144948.1306,GTE
4492900,31-12-2015,68217.53348,GTE
4492900,31-12-2016,141985.9623,GTE
4492900,31-12-2017,233950.133,GTE
4492900,31-12-2018,594787.6798,GTE
4492900,31-12-2019,684517.992,GTE
4492900,31-12-2020,221232,GTE
4492900,31-12-2021,203763,GTE
4492900,31-12-2022,265108,GTE
4492900,31-12-2023,273975,GTE
4504984,30-06-2014,305606.854,PPL
4504984,30-06-2015,258312.2751,PPL
4504984,30-09-2016,339163.8801,PPL
4504984,30-06-2017,531206.1928,PPL
4504984,30-06-2018,475745.2319,PPL
4504984,30-06-2019,428513.3182,PPL
4504984,30-06-2020,421410.631,PPL
4504984,30-06-2021,515302.696,PPL
4504984,30-06-2022,335274.472,PPL
4504984,30-06-2023,265690.064,PPL
4516696,22-06-2013,61276426.25,SOL
4516696,30-06-2014,64807756.35,SOL
4516696,30-06-2015,61949551.68,SOL
4516696,30-06-2016,61212735.92,SOL
4516696,30-06-2017,59996830.6,SOL
4516696,30-06-2018,59665549.35,SOL
4516696,30-06-2019,58913738.9,SOL
4516696,30-06-2020,58488726.75,SOL
4516696,30-06-2021,60109120.82,SOL
4516696,30-06-2022,57289191.92,SOL
4516696,30-06-2023,58980344.58,SOL
4531940,30-06-2014,246094.0063,DAN
4531940,30-06-2015,230540.45,DAN
4531940,30-06-2016,259637.8862,DAN
4531940,30-06-2017,322426.8915,DAN
4531940,30-06-2018,315806.8113,DAN
4531940,30-06-2019,291508.2332,DAN
4531940,30-06-2020,211231,DAN
4531940,30-06-2021,304874.653,DAN
4531940,30-06-2022,292717.726,DAN
4531940,30-06-2023,325241.992,DAN
4535411,31-12-2014,31485534.23,TLN
4535411,31-12-2014,31485534.23,TLN
4535411,31-12-2015,23212227.4,TLN
4535411,31-12-2015,23212227.4,TLN
4544117,31-12-2018,290966.749,VFF
4544117,31-12-2019,322470.775,VFF
4544117,31-12-2020,349810.345,VFF
4544117,31-12-2021,270524.028,VFF
4544117,31-12-2022,280870.84,VFF
4544117,31-12-2023,185564.648,VFF
4546515,31-12-2013,37108.345,ATO
4546515,31-12-2014,37603.60726,ATO
4546515,31-12-2015,34561.4867,ATO
4546515,31-12-2016,39701.059,ATO
4546515,31-12-2017,45425.75,ATO
4546515,31-12-2018,40988.049,ATO
4546515,31-12-2019,30389.977,ATO
4546515,31-12-2020,12228,ATO
4546515,31-12-2021,26955,ATO
4546515,31-12-2022,22026,ATO
4546515,31-12-2023,20517,ATO
4550347,31-12-2014,1882.15441,XIFR
4550347,31-12-2015,2810.197354,XIFR
4550347,31-12-2016,25553.44641,XIFR
4550347,31-12-2017,25914.47568,XIFR
4550347,31-12-2018,27777.64103,XIFR
4550347,31-12-2019,26439.36632,XIFR
4550347,31-12-2020,48471.849,XIFR
4550347,31-12-2021,104763,XIFR
4550347,31-12-2022,90846.347,XIFR
4557633,31-12-2014,1208.194481,USDP
4557633,31-12-2015,2742.099921,USDP
4557633,31-12-2016,3709.086115,USDP
4557633,31-12-2017,3686.005971,USDP
4557633,31-12-2018,3669.704926,USDP
4557633,31-12-2019,3385.463691,USDP
4557633,31-12-2020,3551.389,USDP
4557633,31-12-2021,3519.146,USDP
4557633,31-12-2022,2558.935,USDP
4560517,31-12-2018,140276.3004,AMPY
4560517,31-12-2020,264952,AMPY
4560517,31-12-2021,233792,AMPY
4560517,31-12-2022,285279.832,AMPY
4560517,31-12-2023,136540.389,AMPY
4561611,29-06-2020,200326.648,SUN
4561611,31-12-2021,322493.046,SUN
4561611,31-12-2022,195686.335,SUN
4561611,31-12-2023,370703.896,SUN
4566317,31-12-2021,2534.896,STEM
4566317,31-12-2022,6027.633,STEM
4566317,31-12-2023,7722.553,STEM
4569754,31-12-2016,6505.221963,GIFI
4569754,31-12-2017,3737.953663,GIFI
4569754,31-12-2018,4338.823757,GIFI
4569754,31-12-2019,6614.678263,GIFI
4569754,31-12-2020,6908.99,GIFI
4569754,31-12-2021,2770.291,GIFI
4569754,31-12-2022,3348.327,GIFI
4569754,31-12-2023,1092,GIFI
4574287,31-12-2013,24759.51639,TSLA
4574287,31-12-2014,40134.63749,TSLA
4574287,31-12-2015,51882.65396,TSLA
4574287,31-12-2016,90416.09286,TSLA
4574287,31-12-2017,165882.3661,TSLA
4574287,31-12-2018,289993.404,TSLA
4574287,31-12-2019,325759.982,TSLA
4574287,31-12-2020,418512.525,TSLA
4574287,31-12-2021,185000,TSLA
4574287,31-12-2022,202000,TSLA
4574287,31-12-2023,211000,TSLA
4574295,31-12-2016,35944.84927,HY
4574295,31-12-2017,39538.44333,HY
4574295,31-12-2018,42591.06633,HY
4574295,31-12-2019,43411.994,HY
4574295,31-12-2020,36136.791,HY
4574295,31-12-2021,37433.453,HY
4574295,31-12-2022,39303.395,HY
4574295,31-12-2023,41581.029,HY
4587597,31-12-2013,1175245.959,CRC
4587597,31-12-2014,1924937.517,CRC
4587597,31-12-2015,3945772.598,CRC
4587597,31-12-2016,3533271.448,CRC
4587597,31-12-2017,3599644.15,CRC
4587597,31-12-2018,3506130.988,CRC
4587597,31-12-2019,3209149.74,CRC
4587597,31-12-2021,2781650.357,CRC
4587597,31-12-2022,2518467.157,CRC
4587597,31-12-2023,2689067,CRC
4587650,31-12-2013,1501.084732,NOW
4587650,31-12-2014,2426.166477,NOW
4587650,31-12-2015,3617.172683,NOW
4587650,31-12-2016,4986.9298,NOW
4587650,31-12-2017,6887.564511,NOW
4587650,31-12-2018,23260.247,NOW
4587650,31-12-2019,1323,NOW
4587650,31-12-2020,2908.412,NOW
4587650,31-12-2021,4124.122,NOW
4587650,31-12-2022,5126.468,NOW
4587650,31-12-2023,2430,NOW
4589651,31-12-2017,31263.59543,ADT
4589651,31-12-2017,31263.59543,ADT
4589651,31-12-2018,32424.16265,ADT
4589651,31-12-2018,32424.16265,ADT
4589651,31-12-2019,35597.54306,ADT
4589651,31-12-2019,35597.54306,ADT
4589651,31-12-2020,35816.075,ADT
4589651,31-12-2020,35816.075,ADT
4589651,31-12-2021,86039.62,ADT
4589651,31-12-2021,86039.62,ADT
4589651,31-12-2022,116209,ADT
4589651,31-12-2022,116209,ADT
4589651,31-12-2023,78129.488,ADT
4589651,31-12-2023,78129.488,ADT
4603257,30-06-2016,13.32626049,PSX
4603257,30-06-2016,13.32626049,
4603257,30-06-2017,12.86197495,PSX
4603257,30-06-2017,12.86197495,
4603257,30-06-2018,10.45711613,PSX
4603257,30-06-2018,10.45711613,
4603257,30-06-2019,7.886121206,PSX
4603257,30-06-2019,7.886121206,
4603257,30-06-2020,6.162,PSX
4603257,30-06-2020,6.162,
4603257,30-06-2021,6.989,PSX
4603257,30-06-2021,6.989,
4603257,30-06-2022,6.272,PSX
4603257,30-06-2022,6.272,
4603257,30-06-2023,300,PSX
4603257,30-06-2023,300,
4611941,31-12-2016,1274854.587,GPRE
4611941,31-12-2017,1720434.628,GPRE
4611941,31-12-2018,2519385.862,GPRE
4611941,31-12-2019,486136.226,GPRE
4611941,31-12-2020,1207918.412,GPRE
4611941,31-12-2021,1138869.761,GPRE
4611941,31-12-2022,1296632.039,GPRE
4611941,31-12-2023,1240927.652,GPRE
4619073,31-12-2020,3191.12,EQT
4619073,31-12-2021,88,EQT
4619073,31-12-2022,94.4,EQT
4619073,31-12-2023,107.942,EQT
4625481,31-12-2015,669.271332,FCPT
4625481,31-12-2016,1901.090934,FCPT
4625481,31-12-2017,1989.194419,FCPT
4625481,31-12-2018,2048.414046,FCPT
4625481,31-12-2019,2244.560703,FCPT
4625481,31-12-2020,2298.444,FCPT
4625481,31-12-2021,2592.857,FCPT
4625481,31-12-2022,2723.727,FCPT
4625481,31-12-2023,3001.348,FCPT
4629640,31-12-2016,126931.1997,MTDR
4629640,31-12-2017,253095.8677,MTDR
4629640,31-12-2018,332370.2054,MTDR
4629640,31-12-2019,332840.587,MTDR
4629640,31-12-2020,825226,MTDR
4629640,31-12-2021,774427,MTDR
4629640,31-12-2022,973869,MTDR
4629640,31-12-2023,1051432,MTDR
4639228,31-12-2020,3516.263,NOVA
4639228,31-12-2021,1517,NOVA
4639228,31-12-2022,1535,NOVA
4639228,31-12-2023,5132,NOVA
4639641,31-12-2013,31839.8868,DEC
4639641,31-12-2014,31132.0369,DEC
4639641,31-12-2015,31771.9318,DEC
4639641,31-12-2016,33277.9536,DEC
4639641,31-12-2017,36072.959,DEC
4639641,31-12-2018,34897.33902,DEC
4639641,31-12-2019,34036.8658,DEC
4639641,31-12-2020,22472.482,DEC
4639641,31-12-2021,22629,DEC
4639641,31-12-2022,23300,DEC
4639641,31-12-2023,23000,DEC
4645938,31-12-2021,58881.829,CRC
4645938,31-12-2022,72974,CRC
4645938,31-12-2023,56695,CRC
4646250,31-12-2020,0.525,BRN
4646250,31-12-2021,8.942,BRN
4646250,31-12-2022,28.161,BRN
4646250,31-12-2023,1.748,BRN
4657653,31-12-2016,11510.45836,GMED
4657653,31-12-2017,12926.24106,GMED
4657653,31-12-2018,14504.62255,GMED
4657653,31-12-2019,15862.77597,GMED
4657653,31-12-2020,15755.309,GMED
4657653,31-12-2021,18281.129,GMED
4657653,31-12-2022,18594.577,GMED
4657653,31-12-2023,28382.527,GMED
4659456,31-12-2016,85076.34278,CIVI
4659456,31-12-2017,91906.06451,CIVI
4659456,31-12-2018,114196.1524,CIVI
4659456,31-12-2019,111082.0582,CIVI
4659456,31-12-2020,1200551,CIVI
4659456,31-12-2021,1278400,CIVI
4659456,31-12-2022,1250800,CIVI
4659456,31-12-2023,1920131.32,CIVI
4659815,30-06-2022,44292,EMR
4659815,30-06-2023,39438,EMR
4663819,31-03-2020,152.2538707,CRC
4663819,31-03-2021,153.3896334,CRC
4663819,31-03-2022,137.6491073,CRC
4743346,31-08-2013,547562.2695,CMC
4743346,31-08-2014,547206.1068,CMC
4743346,31-08-2015,4581118.842,CMC
4743346,31-08-2016,4160327.097,CMC
4743346,31-08-2017,4962810.108,CMC
4743346,31-08-2018,6048499.194,CMC
4743346,31-08-2019,1119442,CMC
4743346,31-08-2020,1211647.635,CMC
4743346,31-08-2021,1304101.988,CMC
4743346,31-08-2022,1249887.211,CMC
4750087,30-06-2014,247.0718,NXT
4750087,30-06-2015,85.9205,NXT
4750087,30-06-2016,198.9224,NXT
4750087,30-06-2017,219.9904,NXT
4750087,30-06-2018,797.0602,NXT
4750087,30-06-2019,395.0955,NXT
4750087,30-06-2020,434,NXT
4750087,30-06-2021,665,NXT
4750087,30-06-2022,1292,NXT
4750087,30-06-2023,866,NXT
4750422,31-12-2016,419282.2697,PARR
4750422,31-12-2017,708312.4508,PARR
4750422,31-12-2018,803261.7736,PARR
4750422,31-12-2019,1078121.557,PARR
4750422,31-12-2020,903000,PARR
4750422,31-12-2021,952973.753,PARR
4750422,31-12-2022,871000,PARR
4750422,31-12-2023,1350000,PARR
4770121,31-12-2016,43054.60767,PR
4770121,31-12-2017,205655.845,PR
4770121,31-12-2018,367798.07,PR
4770121,31-12-2019,334902.369,PR
4770121,31-12-2020,423814.474,PR
4770121,31-12-2021,412346.996,PR
4770121,31-12-2022,785931.983,PR
4770121,31-12-2023,892378.209,PR
4771300,30-06-2013,83.0342,CLH
4771300,30-06-2014,161.1069,CLH
4771300,30-06-2015,307.8471,CLH
4771300,30-06-2016,952.051,CLH
4771300,30-06-2017,1017.0188,CLH
4771300,30-06-2018,2118.0455,CLH
4771300,30-06-2019,927.0063,CLH
4771300,30-06-2020,617.716,CLH
4771300,30-06-2021,275.599,CLH
4771300,30-06-2022,6508.157,CLH
4771300,30-06-2023,8117.046,CLH
4772032,31-08-2020,88.19540039,AEE
4772032,31-08-2021,62.45293275,AEE
4772032,31-08-2022,14.01874235,AEE
4772032,31-08-2023,15.33060939,AEE
4773026,31-12-2017,56.38872802,CRON
4773026,31-12-2018,292.977,CRON
4773026,31-12-2019,556.93,CRON
4773026,31-12-2020,1096.071,CRON
4773026,31-12-2021,1670.536,CRON
4773026,31-12-2022,1978.862,CRON
4773026,31-12-2023,1901.962,CRON
4773039,31-12-2019,0.101139961,EFX
4773271,30-06-2014,26.14889911,EQT
4773271,30-06-2014,26.14889911,
4773271,30-06-2015,38.25173684,EQT
4773271,30-06-2015,38.25173684,
4773271,30-06-2016,25.4548157,EQT
4773271,30-06-2016,25.4548157,
4773271,30-06-2017,24.78778396,EQT
4773271,30-06-2017,24.78778396,
4773271,30-06-2018,30.7232508,EQT
4773271,30-06-2018,30.7232508,
4773271,30-06-2019,28.05160603,EQT
4773271,30-06-2019,28.05160603,
4773271,30-06-2020,26.244,EQT
4773271,30-06-2020,26.244,
4773271,30-06-2021,29.336,EQT
4773271,30-06-2021,29.336,
4773271,30-06-2022,28.359,EQT
4773271,30-06-2022,28.359,
4773271,30-06-2023,33.886,EQT
4773271,30-06-2023,33.886,
4773424,31-12-2019,29318.703,ARKO
4773424,31-12-2020,35301.268,ARKO
4773424,31-12-2021,79943.638,ARKO
4773424,31-12-2022,74035.35,ARKO
4773424,31-12-2023,68505.21,ARKO
4773655,31-12-2020,43467.766,HAL
4773655,31-12-2021,89807.434,HAL
4783703,31-12-2017,857.9798507,TPL
4783703,31-12-2017,857.9798507,
4783703,31-12-2018,8050.449097,TPL
4783703,31-12-2018,8050.449097,
4783703,31-12-2019,11855.55643,TPL
4783703,31-12-2019,11855.55643,
4783703,31-12-2020,6949.935,TPL
4783703,31-12-2020,6949.935,
4783703,31-12-2021,16159,TPL
4783703,31-12-2021,16159,
4783703,31-12-2022,10590,TPL
4783703,31-12-2022,10590,
4783703,31-12-2023,13819,TPL
4783703,31-12-2023,13819,
4810163,31-12-2013,389.7949512,NXU
4810163,31-12-2014,441.2108235,NXU
4810163,31-12-2015,452.2844056,NXU
4810163,31-12-2016,500.3728353,NXU
4810163,31-12-2017,557.7144727,NXU
4810163,31-12-2018,642.7809262,NXU
4810163,31-12-2019,658.1012122,NXU
4810163,31-12-2020,865.617,NXU
4810163,31-12-2021,826.49,NXU
4810163,31-12-2022,1258.648,NXU
4810163,31-12-2023,1444.914,NXU
4811852,31-12-2013,9493.289511,BH
4811852,31-12-2014,9338.839034,BH
4811852,31-12-2015,9975.930618,BH
4811852,31-12-2016,9400.776308,BH
4811852,31-12-2017,9838.465032,BH
4811852,31-12-2018,10087.07124,BH
4811852,31-12-2019,10499.02,BH
4811852,31-12-2020,6857.459,BH
4811852,31-12-2021,6418.043,BH
4811852,31-12-2022,9120.628,BH
4811852,31-12-2023,3705.46,BH
4812261,31-12-2017,247.8526054,RDUS
4812261,31-12-2018,1454.149225,RDUS
4812261,31-12-2019,2447.938242,RDUS
4812261,31-12-2020,3091.223,RDUS
4812261,31-12-2021,2928.054,RDUS
4812585,31-12-2016,33336.04857,CIVI
4812585,30-09-2017,29328.9713,CIVI
4812585,30-09-2018,30131.85218,CIVI
4861722,31-10-2018,494.9071996,SPB
4861722,31-10-2020,1141.875788,SPB
4861722,31-10-2021,812.0311554,SPB
4861722,31-10-2022,763.6943211,SPB
4863798,31-12-2021,1490.889,SRE
4863798,31-12-2022,1427.734,SRE
4863798,31-12-2023,1578.606,SRE
4864299,31-12-2019,2603.474269,ADN
4864299,31-12-2020,1505.011,ADN
4864299,31-12-2021,6892.339,ADN
4864299,31-12-2022,4616.562,ADN
4864299,31-12-2023,2930.428,ADN
4864363,31-12-2020,296.605,MMLP
4864363,31-12-2021,299.427,MMLP
4864363,31-12-2022,278.551,MMLP
4864363,31-12-2023,262.584,MMLP
4864488,30-06-2015,70.21574281,GTY
4864488,30-06-2016,1148.685291,GTY
4864488,30-06-2017,1173.152323,GTY
4871930,31-12-2020,18.42924751,BRY
4871930,31-12-2021,70.30746692,BRY
4871930,31-12-2022,58.33979406,BRY
4873611,31-12-2013,27661497.2,DD
4873611,31-12-2013,27661497.2,
4873611,31-12-2014,26458201.85,DD
4873611,31-12-2014,26458201.85,
4873611,31-12-2015,24567000.31,DD
4873611,31-12-2015,24567000.31,
4873611,31-12-2016,24849000.95,DD
4873611,31-12-2016,24849000.95,
4873611,31-12-2017,29803662.94,DD
4873611,31-12-2017,29803662.94,
4873611,31-12-2018,26766344.94,DD
4873611,31-12-2018,26766344.94,
4873611,31-12-2019,3057952.702,DD
4873611,31-12-2019,3057952.702,
4873611,31-12-2020,3073594,DD
4873611,31-12-2020,3073594,
4873611,31-12-2021,1870261,DD
4873611,31-12-2021,1870261,
4873611,31-12-2022,1433815.62,DD
4873611,31-12-2022,1433815.62,
4873611,31-12-2023,739337,DD
4873611,31-12-2023,739337,
4877075,30-06-2016,17577.69022,SEDG
4877075,31-12-2017,21533.02657,SEDG
4877075,31-12-2018,32852.82111,SEDG
4877075,31-12-2019,1198.0488,SEDG
4877075,31-12-2020,957.99,SEDG
4877075,31-12-2021,1857.811,SEDG
4877075,31-12-2022,7189.788,SEDG
4877075,31-12-2023,10208.177,SEDG
4881851,30-06-2014,699.1108066,CLH
4881851,30-06-2014,699.1108066,
4881851,30-06-2015,779.0387117,CLH
4881851,30-06-2015,779.0387117,
4881851,30-06-2016,702.1512691,CLH
4881851,30-06-2016,702.1512691,
4881851,30-06-2017,716.7396287,CLH
4881851,30-06-2017,716.7396287,
4881851,30-06-2018,797.3016649,CLH
4881851,30-06-2018,797.3016649,
4881851,30-06-2019,814.6141672,CLH
4881851,30-06-2019,814.6141672,
4881851,30-06-2020,719.83,CLH
4881851,30-06-2020,719.83,
4881851,30-06-2021,382.725,CLH
4881851,30-06-2021,382.725,
4884928,31-12-2016,328882.6445,SWX
4884928,31-12-2017,324446.5751,SWX
4884928,31-12-2018,326920.4453,SWX
4884928,31-12-2019,331883.3542,SWX
4884928,31-12-2020,360785.4,SWX
4884928,31-12-2021,388170.87,SWX
4884928,31-12-2022,420277.673,SWX
4884928,31-12-2023,394331.09,SWX
4896737,31-12-2016,218.4757971,DOV
4896737,31-12-2017,246.7364577,DOV
4896737,31-12-2018,239.6294245,DOV
4896737,31-12-2019,2262.696327,DOV
4896737,31-12-2020,3389.62,DOV
4896737,31-12-2021,1000,DOV
4896737,31-12-2022,913,DOV
4899238,31-12-2016,2605.439067,COP
4899238,31-12-2017,2727.500697,COP
4899238,31-12-2018,3377.241044,COP
4899238,31-12-2019,3324.238045,COP
4899238,31-12-2020,4308.883,COP
4899238,31-12-2021,5328.577,COP
4899238,31-12-2022,7650.15,COP
4899238,31-12-2023,8150.088,COP
4909522,31-12-2021,1639661.979,AM
4909522,31-12-2022,1961356.287,AM
4909522,31-12-2023,1997529.543,AM
4910043,31-12-2020,13063.35363,TAC
4910043,31-12-2021,15010.36677,TAC
4910640,31-12-2013,86878.32933,BWA
4910640,31-12-2013,86878.32933,
4910640,31-12-2014,55569.33218,BWA
4910640,31-12-2014,55569.33218,
4910640,31-12-2015,55949.1623,BWA
4910640,31-12-2015,55949.1623,
4910640,31-12-2016,58032.22802,BWA
4910640,31-12-2016,58032.22802,
4910640,31-12-2017,59441.74568,BWA
4910640,31-12-2017,59441.74568,
4910640,31-12-2018,63885.055,BWA
4910640,31-12-2018,63885.055,
4910640,31-12-2019,59414.205,BWA
4910640,31-12-2019,59414.205,
4910640,31-12-2020,58078.58,BWA
4910640,31-12-2020,58078.58,
4910640,31-12-2021,99997.344,BWA
4910640,31-12-2021,99997.344,
4910640,31-12-2022,81870.52,BWA
4910640,31-12-2022,81870.52,
4910640,31-12-2023,56755,BWA
4910640,31-12-2023,56755,
4911201,31-12-2015,202133.0744,MHPC
4911201,31-12-2016,327368.2203,MHPC
4911201,31-12-2017,343362.6976,MHPC
4911201,31-12-2018,253677.2332,MHPC
4911201,31-12-2019,352388.0972,MHPC
4911201,31-12-2020,347257,MHPC
4911201,31-12-2021,451611.612,MHPC
4911201,31-12-2022,384665,MHPC
4911865,31-12-2016,8250.712342,NXT
4911865,31-12-2017,12623.40111,NXT
4911865,31-12-2018,15085.49533,NXT
4911865,31-12-2019,17951.29695,NXT
4911865,31-12-2020,11164.833,NXT
4911865,31-12-2021,10108.793,NXT
4911865,31-12-2022,5437.081,NXT
4912162,31-12-2016,97288.73532,MUSA
4912162,31-12-2017,100542.4552,MUSA
4912162,31-12-2018,112458.3635,MUSA
4912162,31-12-2019,108593.0777,MUSA
4912162,31-12-2020,73809.82,MUSA
4912162,31-12-2021,97033.902,MUSA
4912162,31-12-2022,128690.705,MUSA
4912162,31-12-2023,99201.829,MUSA
4912171,30-09-2013,165144.1687,SPB
4912171,03-09-2015,184559.6253,SPB
4912171,30-09-2016,200651.3517,SPB
4912847,31-12-2020,1386.497166,TRP
4912847,31-12-2021,1497.800666,TRP
4913777,31-12-2013,5315118.263,CPF
4913777,31-12-2014,5350687.836,CPF
4913777,31-12-2015,4853887.712,CPF
4913777,31-12-2016,5552063.351,CPF
4913777,31-12-2017,7082766.561,CPF
4913777,31-12-2018,8408638.782,CPF
4913777,31-12-2019,7912312.177,CPF
4913777,31-12-2020,6897021.206,CPF
4913777,31-12-2021,9827204.765,CPF
4913777,31-12-2022,8000965.876,CPF
4913777,31-12-2023,6575371.038,CPF
4914511,31-12-2018,8147.094833,MTRN
