Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_3_Date,T_minus_3_Price ($),T_plus_3_Date,T_plus_3_Price ($),Percent_Return,Deal Status
2015-12-11,2014,EQNR,Equinor ASA,96542.38,16378832.41,152.8418,Brown,Eagle Ford basin,Brown,Repsol SA,,,2015-12-07,8.34,2015-12-14,8.25,-1.06,Completed
2015-12-07,2014,DVN,Devon Energy Corp,17632.0,5937485.92,708.9498,Brown,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin",Brown,"Felix Energy LLC,Unknown Seller",2500.0,,2015-12-03,28.96,2015-12-10,25.02,-13.6,Completed
2015-11-17,2014,ALE,ALLETE Inc,1136.8,8840069.8,8639.0694,Brown,A&W Technologies Inc,Neutral,,9.0,,2015-11-13,35.41,2015-11-20,36.5,3.08,Completed
2015-11-16,2014,SUN,Sunoco LP,10317.55,21644.0,5.8905,Green,"Sunoco LLC,Legacy Sunoco retail business/",Brown,ETP Legacy LP,2397.5,,2015-11-12,13.72,2015-11-19,16.35,19.17,Completed
2015-11-16,2014,D,Dominion Energy Inc,12436.0,31810838.45,2673.0816,Brown,80 MW Solar Facility,Green,Iberdrola SA,,,2015-11-12,45.22,2015-11-19,45.82,1.34,Completed
2015-11-12,2014,GTE,Gran Tierra Energy Inc,559.4,144948.13,259.1145,Brown,Petroamerica Oil Corp,Brown,,85.77,,2015-11-06,25.0,2015-11-16,23.7,-5.2,Completed
2015-10-26,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Piedmont Natural Gas Co Inc,Brown,,6536.09,13.88,2015-10-22,50.47,2015-10-29,48.12,-4.65,Completed
2015-10-22,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Phoenix Energy Technologies Inc,Green,"Bluff Point Associates Corp,Five Peaks Capital Management",,,2015-10-16,49.48,2015-10-26,48.58,-1.82,Completed
2015-10-12,2014,USDP,USD Partners LP,36.1,1208.19,33.4698,Brown,Casper Crude to Rail LLC,Neutral,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,2015-10-08,3.87,2015-10-15,3.78,-2.29,Completed
2015-10-08,2014,TRP,TC Energy Corp,10185.0,12600000.69,1386.3467,Brown,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Green,Talen Energy Corp,657.0,,2015-10-02,20.01,2015-10-12,21.46,7.2,Completed
2015-10-05,2014,SU,Suncor Energy Inc,39862.0,9526346.24,238.9831,Brown,Canadian Oil Sands Ltd,Brown,,4809.92,11.8,2015-10-01,19.1,2015-10-08,20.5,7.34,Completed
2015-10-05,2014,XIFR,XPLR Infrastructure LP,356.0,1882.15,5.287,Green,Jericho Wind Energy Center/ON,Green,NextEra Energy Resources LLC,504.0,,2015-10-01,12.73,2015-10-08,15.13,18.82,Completed
2015-10-01,2014,SUN,Sunoco LP,10317.55,21644.0,5.8905,Green,Hawaii assets of MFM Inc,Neutral,MFM Inc,,,2015-09-25,13.78,2015-10-05,13.88,0.77,Completed
2015-09-30,2014,BLK,BlackRock Inc,11081.0,6093.51,0.5499,Green,Longhorn Wind Project LLC,Green,Electricite de France SA,,,2015-09-25,238.28,2015-10-05,246.64,3.51,Completed
2015-09-18,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4869,Brown,Wind Development Assets,Green,Hale Community Energy LLC,,,2015-09-14,18.88,2015-09-21,19.26,2.0,Completed
2015-09-17,2014,ED,Consolidated Edison Inc,12919.0,3155617.47,244.2617,Brown,350 MW AC Panoche Valley Solar Farm,Green,CalCEF Clean Energy Fund,,,2015-09-11,44.16,2015-09-21,46.03,4.23,Completed
2015-09-01,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,211-MW Mesquite Creek wind farm,Green,,,,2015-08-28,48.67,2015-09-04,45.89,-5.71,Completed
2015-08-25,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1500.3621,Brown,Columbia Solar Project,Green,Hanergy Thin Film Power Group Ltd,,,2015-08-21,29.88,2015-08-28,28.8,-3.62,Completed
2015-08-18,2014,SUN,Sunoco LP,10317.55,21644.0,5.8905,Green,Motor fuel distribution business,Neutral,Alta East Inc,57.0,,2015-08-14,16.24,2015-08-21,14.92,-8.13,Completed
2015-08-04,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Challenger Industries Inc/ND,Neutral,,,,2015-07-31,17.4,2015-08-07,18.17,4.43,Completed
2015-08-03,2014,NEE,NextEra Energy Inc,17021.0,47752192.17,2805.4869,Brown,NET Midstream LLC,Neutral,,1588.0,,2015-07-30,20.45,2015-08-06,20.61,0.82,Completed
2015-07-28,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,20MW Seville I & 30MW Seville II Projects,Green,Kruger Inc,,,2015-07-24,47.67,2015-07-31,49.35,3.53,Completed
2015-07-15,2014,SUN,Sunoco LP,10317.55,21644.0,5.8905,Green,Susser Holdings Corp,Neutral,ETP Legacy LP,1940.0,12.83,2015-07-10,17.69,2015-07-20,14.94,-15.57,Completed
2015-07-15,2014,KMI,Kinder Morgan Inc,16226.0,2751693.02,169.5854,Brown,Elba Liquefaction Co LLC,Neutral,Shell PLC,200.0,,2015-07-10,23.01,2015-07-20,21.93,-4.7,Completed
2015-07-13,2014,BKH,Black Hills Corp,1393.57,3567900.98,2987.477,Brown,Black Hills Gas Holdings LLC,Brown,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,2015-07-09,32.89,2015-07-16,31.51,-4.2,Completed
2015-07-09,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Green,Sumitomo Corp,,,2015-07-02,48.23,2015-07-13,49.44,2.51,Completed
2015-07-08,2014,SU,Suncor Energy Inc,39862.0,9526346.24,238.9831,Brown,Poplar Creek cogeneration facilities,Brown,TransAlta Corp,,,2015-07-02,19.68,2015-07-13,19.26,-2.1,Completed
2015-07-02,2014,VRN,Veren Inc,3355.12,2025040.88,502.3677,Brown,Coral Hill Energy Ltd,Brown,,205.94,,2015-06-26,16.07,2015-07-06,15.22,-5.26,Completed
2015-06-30,2014,DNOW,DNOW Inc,4105.0,97738.83,23.8097,Green,Odessa Pumps & Equipment Inc,Neutral,,,,2015-06-26,20.33,2015-07-06,19.19,-5.61,Completed
2015-06-30,2014,PEG,Public Service Enterprise Group Inc,10886.0,15460148.51,1500.3621,Brown,755 MW Keys Energy Center,Brown,Ares Management Corp,,,2015-06-26,28.14,2015-07-06,28.66,1.87,Completed
2015-06-29,2014,BLDP,Ballard Power Systems Inc,68.72,2369.34,33.4705,Brown,Ballard Unmanned Systems Inc,Green,,,,2015-06-25,2.17,2015-07-02,1.7,-21.66,Completed
2015-06-18,2014,AWK,American Water Works Co Inc,3011.0,66422.08,22.0598,Green,Keystone Clearwater Solutions LLC,Brown,Rex Energy Corp,130.0,,2015-06-12,41.88,2015-06-22,41.69,-0.44,Completed
2015-06-17,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Stellar Energy GP Inc,Neutral,Soligent Holdings Inc,,,2015-06-12,48.23,2015-06-22,48.59,0.74,Completed
2015-06-16,2014,EXC,Exelon Corp,27429.0,16786459.26,751.2325,Brown,Demand Response Assets,Neutral,Demand Response Partners Inc,,,2015-06-12,17.1,2015-06-19,16.91,-1.09,Completed
2015-06-08,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Osprey Energy Center,Brown,Calpine Corp,,,2015-06-04,49.35,2015-06-11,48.45,-1.82,Completed
2015-06-04,2014,CVE,Cenovus Energy Inc,19708.0,5560377.82,282.1381,Brown,North American Terminal Operations/CA,Neutral,Chemtrade Electrochem Inc,60.12,,2015-05-29,13.91,2015-06-08,13.41,-3.58,Completed
2015-05-26,2014,VRN,Veren Inc,3355.12,2025040.88,502.3677,Brown,Legacy Oil + Gas Inc,Brown,,1180.72,11.37,2015-05-22,18.13,2015-05-29,16.97,-6.36,Completed
2015-05-12,2014,ED,Consolidated Edison Inc,12919.0,3155617.47,244.2617,Brown,6 Shovel-ready solar photovoltaic projects,Green,"SolarReserve LLC,GCL Solar Energy Inc",,,2015-05-08,42.36,2015-05-15,42.63,0.64,Completed
2015-05-06,2014,ALE,ALLETE Inc,1136.8,8840069.8,8639.0694,Brown,Armenia Mountain Wind LLC,Green,AES Corp/The,108.0,,2015-05-01,34.15,2015-05-11,33.42,-2.14,Completed
2015-05-05,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,Sabal Trail Natural Gas Pipeline,Brown,,,,2015-05-01,51.26,2015-05-08,50.74,-1.01,Completed
2015-04-28,2014,XIFR,XPLR Infrastructure LP,356.0,1882.15,5.287,Green,"Baldwin Wind LLC,Ashtabula Wind III LLC,FPL Energy Stateline II Inc,Mammoth Plains Wind Project LLC",Green,NextEra Energy Inc,,,2015-04-24,25.72,2015-05-01,25.26,-1.8,Completed
2015-04-24,2014,SRE,Sempra,11035.0,6739321.79,610.7224,Brown,Black Oak Getty Wind Power Project,Green,Geronimo Energy LLC,,,2015-04-20,39.66,2015-04-27,39.65,-0.03,Completed
2015-04-16,2014,ALE,ALLETE Inc,1136.8,8840069.8,8639.0694,Brown,Chanarambie & Viking Wind Farm,Green,Electricite de France SA,47.5,,2015-04-10,35.44,2015-04-20,35.28,-0.46,Completed
2015-04-15,2014,D,Dominion Energy Inc,12436.0,31810838.45,2673.0816,Brown,20-megawatt Solar Facility,Green,Coronal Energy,,,2015-04-10,47.0,2015-04-20,47.56,1.18,Completed
2015-04-14,2014,SUN,Sunoco LP,10317.55,21644.0,5.8905,Green,7 Pico Convenience Stores,Neutral,,,,2015-04-10,19.36,2015-04-17,20.07,3.63,Completed
2015-02-19,2014,BLK,BlackRock Inc,11081.0,6093.51,0.5499,Green,Hereford project,Green,,,,2015-02-13,290.17,2015-02-23,290.48,0.1,Completed
2015-02-09,2014,DUK,Duke Energy Corp,22509.0,126000000.5,5571.7764,Brown,REC Solar Commercial Corp,Green,,,,2015-02-05,56.53,2015-02-12,53.34,-5.64,Completed
2015-02-02,2014,OII,Oceaneering International Inc,3659.62,60442.93,17.8372,Green,C&C Technologies Inc,Neutral,,230.0,,2015-01-29,47.57,2015-02-05,51.6,8.46,Completed
2015-01-27,2014,ALE,ALLETE Inc,1136.8,8840069.8,8639.0694,Brown,Kurita America Inc,Brown,Excellere Partners,168.0,,2015-01-23,39.45,2015-01-30,38.38,-2.71,Completed
2015-01-21,2014,KMI,Kinder Morgan Inc,16226.0,2751693.02,169.5854,Brown,Hiland Partners Holdings LLC,Neutral,,3000.0,,2015-01-16,24.55,2015-01-26,24.98,1.78,Completed
2015-01-20,2014,EXC,Exelon Corp,27429.0,16786459.26,751.2325,Brown,7 CNG natural gas fuel stations,Brown,Brigadoon Fuel Inc,,,2015-01-16,18.51,2015-01-23,18.51,-0.03,Completed
2015-01-02,2014,OIS,Oil States International Inc,1819.61,28623.29,15.7305,Green,Montgomery Machine Co Inc,Neutral,,,,2014-12-29,49.53,2015-01-05,46.94,-5.23,Completed
2014-12-29,2013,TRP,TC Energy Corp,8797.0,12195692.04,1386.3467,Brown,Ontario Solar Facility,Green,Canadian Solar Inc,,,2014-12-24,28.88,2015-01-02,29.43,1.88,Completed
2014-12-22,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,12.9 megawatt solar energy facility,Green,juwi AG,,,2014-12-18,29.48,2014-12-26,30.1,2.11,Completed
2014-12-19,2013,RSG,Republic Services Inc,8417.2,15822235.09,1879.7504,Brown,Trevita LLC,Neutral,Tervita Corp/Old,417.25,,2014-12-15,32.13,2014-12-22,33.41,4.01,Completed
2014-12-19,2013,DUK,Duke Energy Corp,22756.0,126791343.1,5571.7764,Brown,Halifax Solar Project/North Carolina,Green,"ET Solar Group Corp,Geenex LLC",,,2014-12-15,52.89,2014-12-22,54.5,3.04,Completed
2014-12-18,2013,ALE,ALLETE Inc,1018.4,8798028.24,8639.0694,Brown,Storm Lake 1/Iowa,Neutral,NRG Energy Inc,,,2014-12-12,35.31,2014-12-22,37.42,5.95,Completed
2014-12-16,2013,D,Dominion Energy Inc,13120.0,35070830.36,2673.0816,Brown,Dominion Energy Carolina Gas Transmission LLC,Brown,SCANA Corp,492.9,,2014-12-12,47.12,2014-12-19,48.86,3.69,Completed
2014-12-09,2013,ETR,Entergy Corp,11390.95,34214241.06,3003.6345,Brown,Union Power Station/El Dorado,Brown,Entegra Power Group LLC,948.0,,2014-12-05,22.44,2014-12-12,23.44,4.46,Completed
2014-11-28,2013,ENB,Enbridge Inc,32918.0,2705757.3,82.1969,Brown,Portfolio of two wind farms/US,Green,E.ON SE,300.0,,2014-11-24,27.53,2014-12-01,27.16,-1.36,Completed
2014-11-21,2013,PWR,Quanta Services Inc,6411.58,164385.81,25.6389,Brown,Banister Pipelines Constructors Corp,Neutral,,,,2014-11-17,32.57,2014-11-24,32.98,1.24,Completed
2014-11-12,2013,JLL,Jones Lang LaSalle Inc,4461.59,12995.13,2.9127,Green,Cresa Portland LLC,Neutral,,,,2014-11-07,135.6,2014-11-17,136.95,1.0,Completed
2014-11-11,2013,DTE,DTE Energy Co,9661.0,18428131.71,1907.4766,Brown,Renaissance power plant,Brown,LS Power Development LLC,240.0,,2014-11-07,49.93,2014-11-14,47.87,-4.13,Completed
2014-11-03,2013,FCN,FTI Consulting Inc,1652.43,13108.73,7.933,Green,Platt Sparks & Associates Consulting Petroleum Engineers Inc,Brown,,,,2014-10-30,40.2,2014-11-06,41.07,2.16,Completed
2014-10-30,2013,SM,SM Energy Co,2265.4,325150.71,143.5291,Brown,Oil and gas properties in Rocky Mountain,Brown,,134.1,,2014-10-24,55.67,2014-11-03,50.59,-9.13,Completed
2014-10-14,2013,BKH,Black Hills Corp,1275.85,3811578.54,2987.477,Brown,Energy West Wyoming Inc,Brown,Gas Natural Inc,17.0,,2014-10-10,33.18,2014-10-17,34.19,3.02,Completed
2014-10-06,2013,NRP,Natural Resource Partners LP,323.93,991.7,3.0614,Green,Non operated working interests in Williston Basin,Brown,GBK Corp,339.0,,2014-10-02,56.72,2014-10-09,51.61,-9.01,Completed
2014-10-06,2013,SPB,Spectrum Brands Holdings Inc,5543.4,85102.72,15.3521,Green,Compass Production Partners LP,Brown,EXCO Resources Inc,118.75,,2014-10-02,68.41,2014-10-09,67.05,-1.99,Completed
2014-10-03,2013,TRP,TC Energy Corp,8797.0,12195692.04,1386.3467,Brown,Solar power facilities/CA,Green,Canadian Solar Inc,,,2014-09-29,30.76,2014-10-06,30.31,-1.46,Completed
2014-10-02,2013,DOV,Dover Corp,7155.1,123446.94,17.253,Green,Accelerated Cos LLC,Brown,"Private Investor,White Deer Management LLC (Fund: White Deer Energy LP)",430.0,,2014-09-26,54.35,2014-10-06,52.91,-2.65,Completed
2014-10-02,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Pure Energies Group Inc,Green,"NGEN Partners LLC (Fund: NGEN III LP),New Enterprise Associates LLC",,,2014-09-26,23.41,2014-10-06,24.74,5.7,Completed
2014-09-30,2013,FCX,Freeport-McMoRan Inc,20921.0,5859809.54,280.0922,Brown,Blocks 940 941 984 & 985,Neutral,Anadarko Petroleum Corp,500.0,,2014-09-26,28.97,2014-10-03,28.49,-1.67,Completed
2014-09-30,2013,CTRA,Coterra Energy Inc,1746.28,479063.06,274.3338,Brown,Constitution Pipeline Co LLC,Neutral,,26.6,,2014-09-26,23.91,2014-10-03,23.26,-2.71,Completed
2014-09-29,2013,OVV,Ovintiv Inc,5858.0,4788382.21,817.409,Brown,Athlon Energy Inc,Brown,,6843.19,28.44,2014-09-25,83.16,2014-10-02,85.38,2.67,Completed
2014-09-25,2013,SUN,Sunoco LP,4492.58,26463.38,5.8905,Green,Mid-Atlantic Convenience Stores LLC,Neutral,ETP Legacy LP,770.77,,2014-09-19,20.78,2014-09-29,21.17,1.86,Completed
2014-09-25,2013,SUN,Sunoco LP,4492.58,26463.38,5.8905,Green,Aloha Petroleum Ltd,Brown,,240.0,,2014-09-19,20.78,2014-09-29,21.17,1.86,Completed
2014-09-24,2013,ENB,Enbridge Inc,32918.0,2705757.3,82.1969,Brown,Lac Alfred Wind Project,Green,Electricite de France SA,297.92,,2014-09-19,30.32,2014-09-29,28.41,-6.29,Completed
2014-09-24,2013,CTRA,Coterra Energy Inc,1746.28,479063.06,274.3338,Brown,Eagle Ford Shale asset,Brown,,210.0,,2014-09-19,24.52,2014-09-29,24.55,0.12,Completed
2014-09-19,2013,PTEN,Patterson-UTI Energy Inc,2716.03,287864.75,105.9872,Brown,Texas based pressure pumping assets,Neutral,,,,2014-09-15,26.47,2014-09-22,26.87,1.52,Completed
2014-09-18,2013,JEF,Jefferies Financial Group Inc,10261.23,309377.85,30.1502,Brown,Eagle Ford Shale oil & gas leases,Brown,,,,2014-09-12,18.22,2014-09-22,17.48,-4.06,Completed
2014-09-15,2013,D,Dominion Energy Inc,13120.0,35070830.36,2673.0816,Brown,Cottonwood & Catalina solar projects,Green,Electricite de France SA,,,2014-09-11,44.94,2014-09-18,44.04,-2.0,Completed
2014-09-03,2013,ECL,Ecolab Inc,13253.4,4549886.94,343.2996,Brown,Chemical service business/AKJ,Neutral,AKJ Industries Inc,,,2014-08-29,101.97,2014-09-08,102.7,0.71,Completed
2014-09-02,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Certain oil & gas assets in southeast Saskatchewan,Brown,Lightstream Resources Ltd,300.32,,2014-08-29,29.06,2014-09-05,27.81,-4.3,Completed
2014-08-25,2013,LMT,Lockheed Martin Corp,45358.0,241147.17,5.3165,Green,Sun Catalytix Corp,Green,"Tata Group,Polaris Venture Partners LP (Fund: Polaris Venture Partners V LP)",,,2014-08-21,130.91,2014-08-28,131.15,0.18,Completed
2014-08-18,2013,TT,Trane Technologies PLC,12350.5,575832.17,46.6242,Brown,Centrifugal Compression business,Neutral,Cameron International Corp,850.0,,2014-08-14,39.46,2014-08-21,40.21,1.89,Completed
2014-08-14,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Goal Zero LLC,Green,Mercato Partners LLC,,,2014-08-08,23.27,2014-08-18,22.83,-1.89,Completed
2014-07-31,2013,PEG,Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,Westar Oilfield Rentals Inc,Brown,,12.39,,2014-07-25,25.27,2014-08-04,24.15,-4.44,Completed
2014-07-30,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Certain Assets,Neutral,,90.83,,2014-07-25,28.99,2014-08-04,28.45,-1.87,Completed
2014-07-30,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Constellation Energy Services Inc,Neutral,Integrys Energy Group Inc,60.0,,2014-07-25,15.3,2014-08-04,15.25,-0.29,Completed
2014-07-29,2013,SM,SM Energy Co,2265.4,325150.71,143.5291,Brown,North Dakota acreage/Baytex,Brown,Baytex Energy Corp,328.9,,2014-07-25,71.26,2014-08-01,72.08,1.15,Completed
2014-07-28,2013,DUK,Duke Energy Corp,22756.0,126791343.1,5571.7764,Brown,Generating assets,Neutral,North Carolina Eastern Municipal Power Agency,1250.0,,2014-07-24,47.26,2014-07-31,46.04,-2.57,Completed
2014-07-23,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,ERWR Whitcomb Farm project,Green,juwi AG,,,2014-07-18,25.44,2014-07-28,25.85,1.61,Completed
2014-07-21,2013,FANG,Diamondback Energy Inc,200.78,57061.98,284.1958,Brown,Interest in the Midland Basin in Texas,Brown,,538.0,,2014-07-17,66.89,2014-07-24,69.5,3.9,Completed
2014-07-21,2013,TXNM,TXNM Energy Inc,1387.92,6925474.86,4989.812,Brown,Delta Person natural gas-fired peaking facility,Brown,,37.3,,2014-07-17,20.31,2014-07-24,20.16,-0.76,Completed
2014-07-11,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Annova LNG LLC,Brown,,,,2014-07-07,16.71,2014-07-14,16.0,-4.28,Completed
2014-07-02,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,13-MW direct current,Neutral,juwi AG,22.0,,2014-06-27,27.55,2014-07-07,26.38,-4.25,Completed
2014-06-23,2013,WEC,WEC Energy Group Inc,4519.0,21993344.46,4866.8609,Brown,Integrys Energy Group Inc,Brown,,8928.9,12.98,2014-06-19,33.0,2014-06-26,32.84,-0.49,Completed
2014-06-23,2013,PSX,Phillips 66,157730.0,21720462.31,137.7066,Brown,Spectrum Corp/The,Neutral,Dominus Capital LP,,,2014-06-19,57.85,2014-06-26,55.71,-3.71,Completed
2014-06-17,2013,OII,Oceaneering International Inc,3287.02,58631.12,17.8372,Green,Spectrum Sales & Services LLC,Neutral,,,,2014-06-13,69.94,2014-06-20,71.13,1.7,Completed
2014-06-12,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Viking oil assets/SK,Brown,Polar Star Canadian Oil & Gas Inc,312.73,,2014-06-06,28.26,2014-06-16,29.96,6.04,Completed
2014-06-06,2013,PTEN,Patterson-UTI Energy Inc,2716.03,287864.75,105.9872,Brown,East Texas based pressure pumping operations,Neutral,,,,2014-06-02,27.33,2014-06-09,28.08,2.74,Completed
2014-06-05,2013,PSX,Phillips 66,157730.0,21720462.31,137.7066,Brown,EPCO Inc Beaumont Storage Facility/Terminal,Brown,Chevron Corp,,,2014-05-30,57.53,2014-06-09,56.81,-1.25,Completed
2014-06-02,2013,OII,Oceaneering International Inc,3287.02,58631.12,17.8372,Green,Airsis Inc,Neutral,,,,2014-05-29,66.84,2014-06-05,68.02,1.76,Completed
2014-05-22,2013,MPC,Marathon Petroleum Corp,93897.0,17199953.46,183.1789,Brown,Hess Retail Holdings LLC,Neutral,Hess Corp,2644.0,,2014-05-16,31.81,2014-05-27,31.21,-1.9,Completed
2014-05-08,2013,FCX,Freeport-McMoRan Inc,20921.0,5859809.54,280.0922,Brown,Deepwater Gulf of Mexico Interests,Neutral,Apache Corp,1400.0,,2014-05-02,30.32,2014-05-12,30.5,0.61,Completed
2014-05-07,2013,OVV,Ovintiv Inc,5858.0,4788382.21,817.409,Brown,Freeport-McMoRan Eagle Ford-Shale assets,Brown,Freeport-McMoRan Inc,3100.0,,2014-05-02,90.51,2014-05-12,89.01,-1.66,Completed
2014-05-06,2013,DVN,Devon Energy Corp,10783.0,7644606.06,708.9498,Brown,Cana-Woodford assets,Brown,Cimarex Energy Co,248.7,,2014-05-02,48.31,2014-05-09,48.62,0.64,Completed
2014-04-30,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Pepco Holdings LLC,Neutral,,12184.67,10.14,2014-04-25,17.48,2014-05-05,17.48,-0.06,Completed
2014-04-24,2013,BLDP,Ballard Power Systems Inc,61.25,2050.1,33.4705,Brown,Intellectual Ppty & Assets,Neutral,RTX Corp,23.04,,2014-04-17,3.78,2014-04-28,4.09,8.2,Completed
2014-04-23,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,CanEra Energy Corp,Brown,,976.74,,2014-04-17,27.59,2014-04-28,27.42,-0.62,Completed
2014-03-27,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Roof Diagnostics Solar,Green,,,,2014-03-21,23.66,2014-03-31,24.76,4.67,Completed
2014-03-21,2013,VLO,Valero Energy Corp,132615.0,25523118.19,192.4603,Brown,Corn ethanol plant,Brown,Pacific Ethanol Central LLC,,,2014-03-17,35.69,2014-03-24,35.56,-0.35,Completed
2014-03-20,2013,EQNR,Equinor ASA,104979.62,16045279.12,152.8418,Brown,Kai Kos Dehseh Assets,Brown,PTT Exploration & Production PCL,461.72,,2014-03-14,14.85,2014-03-24,15.03,1.23,Completed
2014-03-19,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Constellation Proliance LLC,Neutral,,,,2014-03-14,14.77,2014-03-24,15.88,7.47,Completed
2014-03-11,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,retail electric business,Neutral,Dominion Energy Inc,,,2014-03-07,22.35,2014-03-14,23.34,4.43,Completed
