Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status
2018-07-09,2017,LNT,Alliant Energy Corp,3382.2,31546080.73,9327.0891,Brown,CLS Partners LLC,Neutral,,,,2018-06-28,34.27,2018-07-19,34.75,1.42,Completed
2018-07-09,2017,DUK,Duke Energy Corp,23565.0,96513935.2,4095.6476,Brown,Shoreham Solar Commons project,Green,Invenergy LLC,,,2018-06-28,60.05,2018-07-19,61.54,2.49,Completed
2018-07-03,2017,COP,ConocoPhillips,29106.0,9669320.86,332.2106,Brown,Greater Kuparuk Area/Alaska,Brown,BP PLC,,,2018-06-22,54.18,2018-07-13,57.56,6.23,Completed
2018-07-03,2017,BLDP,Ballard Power Systems Inc,121.29,4302.31,35.4719,Brown,Fuel Cell Assets,Green,AFCC Automotive Fuel Cell Cooperation Corp,,,2018-06-22,2.85,2018-07-13,2.8,-1.75,Completed
2018-07-02,2017,FET,Forum Energy Technologies Inc,818.62,10986.91,13.4213,Green,Certain assets/ESP Completion Technologies LLC,Neutral,C&J Energy Services Inc,8.0,,2018-06-21,232.0,2018-07-12,242.0,4.31,Completed
2018-07-02,2017,FELE,Franklin Electric Co Inc,1124.91,16642.81,14.7948,Green,Stationary Power Division,Green,Midtronics Inc,,,2018-06-21,42.87,2018-07-12,43.24,0.87,Completed
2018-06-29,2017,L,Loews Corp,13735.0,368558.54,26.8335,Brown,Boardwalk Pipeline Partners LP,Brown,,1504.16,3.93,2018-06-18,48.42,2018-07-09,48.54,0.26,Completed
2018-06-28,2017,WEC,WEC Energy Group Inc,7648.5,30284894.38,3959.5861,Brown,Bishop Hill III Wind Energy Center,Green,,143.5,,2018-06-15,48.93,2018-07-09,51.7,5.66,Completed
2018-06-27,2017,NOG,Northern Oil and Gas Inc,209.32,180735.58,863.4427,Brown,Production Asset/ Willston Basin,Brown,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.37,,2018-06-15,24.5,2018-07-09,30.93,26.26,Completed
2018-06-25,2017,CMS,CMS Energy Corp,6583.0,6560220.2,996.5396,Brown,CMS Northwest Ohio Wind Farm,Green,Starwood Energy Group Global LLC,,,2018-06-14,35.74,2018-07-05,39.48,10.45,Completed
2018-06-22,2017,DAN,Dana Inc,7209.0,208579.33,28.9332,Brown,TM4 Inc,Green,Hydro-Quebec,123.88,,2018-06-11,19.57,2018-07-02,17.33,-11.44,Completed
2018-06-21,2017,BIP,Brookfield Infrastructure Partners LP,3535.0,426787.71,120.732,Brown,Data centers/AT&T Inc,Brown,AT&T Inc,1100.0,,2018-06-08,17.55,2018-07-02,17.82,1.53,Completed
2018-06-19,2017,LNG,Cheniere Energy Inc,5601.0,2516949.05,449.3749,Brown,Cheniere Energy Partners LP Holdings LLC,Green,,575.13,,2018-06-08,63.09,2018-06-29,62.9,-0.31,Completed
2018-06-18,2017,BTE,Baytex Energy Corp,865.59,1013986.09,1171.4379,Brown,Raging River Exploration Inc,Brown,,1492.49,6.88,2018-06-07,4.21,2018-06-28,3.22,-23.61,Completed
2018-06-12,2017,ENPH,Enphase Energy Inc,286.17,10150.85,35.4719,Brown,Microinverter business/SunPower Corp,Green,SunPower Corp,66.37,,2018-06-01,5.78,2018-06-22,6.62,14.53,Completed
2018-05-31,2017,IOSP,Innospec Inc,1306.8,363281.4,277.9931,Brown,BioSuite LLC,Brown,,8.6,,2018-05-18,69.77,2018-06-11,73.5,5.35,Completed
2018-05-31,2017,PPL,PPL Corp,7447.0,14529431.42,1951.0449,Brown,Safari Energy LLC,Green,,,,2018-05-18,19.41,2018-06-11,18.97,-2.26,Completed
2018-05-21,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1168,Brown,Gulf Power Co,Neutral,Southern Co/The,5750.0,11.9,2018-05-10,33.82,2018-05-31,35.0,3.48,Completed
2018-05-21,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1168,Brown,Pivotal Utility Holdings Inc,Neutral,Southern Co/The,530.0,,2018-05-10,33.82,2018-05-31,35.0,3.48,Completed
2018-05-21,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1168,Brown,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Brown,Southern Co/The,195.0,,2018-05-10,33.82,2018-05-31,35.0,3.48,Completed
2018-05-18,2017,AWK,American Water Works Co Inc,3357.0,61576.9,18.3428,Green,Sundale Utilities Inc,Brown,,2.0,,2018-05-07,74.53,2018-05-29,74.16,-0.49,Completed
2018-05-17,2017,VVV,Valvoline Inc,2084.0,10140.31,4.8658,Green,Great Canadian Oil Change,Brown,,,,2018-05-04,19.71,2018-05-29,18.93,-3.99,Completed
2018-05-14,2017,AMRC,Ameresco Inc,717.15,17007.82,23.7158,Green,JVP Engineers PC,Neutral,,1.9,,2018-05-03,11.55,2018-05-24,11.55,0.0,Completed
2018-05-09,2017,SND,Smart Sand Inc,137.21,12876.57,93.8443,Brown,Quickthree Solutions Inc,Brown,,33.27,,2018-04-27,6.91,2018-05-21,6.53,-5.52,Completed
2018-05-09,2017,SEDG,SolarEdge Technologies Inc,607.04,21533.03,35.4719,Brown,Certain Assets,Neutral,ES Australia Israel Holdings L,11.5,,2018-04-27,53.1,2018-05-21,67.25,26.65,Completed
2018-05-08,2017,SHEL,Shell PLC,305179.0,36710729.2,120.2924,Brown,GI Endurant LLC,Brown,,,,2018-04-27,51.15,2018-05-18,53.97,5.5,Completed
2018-05-04,2017,WEC,WEC Energy Group Inc,7648.5,30284894.38,3959.5861,Brown,Forward Wind Energy Center,Green,,173.9,,2018-04-23,49.78,2018-05-14,49.91,0.26,Completed
2018-04-30,2017,MPC,Marathon Petroleum Corp,74733.0,22184814.95,296.8543,Brown,Andeavor,Brown,,29019.66,10.45,2018-04-19,63.23,2018-05-10,61.75,-2.34,Completed
2018-04-26,2017,CRK,Comstock Resources Inc,255.33,122144.84,478.3784,Brown,Certain Assets,Neutral,"Arkoma Drilling LP,Williston Drilling LP",489.47,,2018-04-13,4.95,2018-05-07,6.72,35.82,Completed
2018-04-26,2017,NOG,Northern Oil and Gas Inc,209.32,180735.58,863.4427,Brown,Production Asset/ Willston Basin,Brown,Deutsche Rohstoff AG,50.3,,2018-04-13,14.45,2018-05-07,16.57,14.63,Completed
2018-04-23,2017,CNP,CenterPoint Energy Inc,9614.0,1902759.39,197.9155,Brown,Vectren Corp,Brown,,8053.22,13.83,2018-04-12,21.37,2018-05-03,20.44,-4.33,Completed
2018-04-16,2017,MPC,Marathon Petroleum Corp,74733.0,22184814.95,296.8543,Brown,78 Express Mart Locations,Neutral,Petr-All Petroleum Consulting Corp,,,2018-04-05,58.46,2018-04-26,66.04,12.97,Completed
2018-04-11,2017,AWK,American Water Works Co Inc,3357.0,61576.9,18.3428,Green,Nicor Energy LLC,Brown,Southern Co/The,365.0,,2018-03-29,72.18,2018-04-23,74.07,2.62,Completed
2018-04-04,2017,EXC,Exelon Corp,33586.0,10200734.34,303.7198,Brown,Everett LNG LLC,Brown,Engie SA,,,2018-03-23,21.09,2018-04-16,21.58,2.33,Completed
2018-04-03,2017,SUN,Sunoco LP,11723.0,18366.19,1.5667,Green,Wholesale fuel distribution and terminal business,Neutral,Superior Plus Corp,40.0,,2018-03-23,13.98,2018-04-13,14.58,4.29,Completed
2018-03-27,2017,NRG,NRG Energy Inc,9074.0,25644717.16,2826.1756,Brown,XOOM Energy LLC,Brown,,210.0,,2018-03-16,25.35,2018-04-06,25.07,-1.12,Completed
2018-03-20,2017,NWE,Northwestern Energy Group Inc,1305.65,3158489.22,2419.0896,Brown,Two Dot Wind Farm LLC,Green,New Jersey Resources Corp,18.5,,2018-03-09,37.56,2018-04-02,39.28,4.56,Completed
2018-03-19,2017,NWE,Northwestern Energy Group Inc,1305.65,3158489.22,2419.0896,Brown,NorthWestern Two Dot Wind Farm,Green,New Jersey Resources Corp,18.5,,2018-03-08,37.43,2018-03-29,40.0,6.86,Completed
2018-03-15,2017,SND,Smart Sand Inc,137.21,12876.57,93.8443,Brown,Van Hook Crude Terminal LLC,Brown,Plains All American Pipeline LP,0.02,,2018-03-02,7.39,2018-03-26,5.31,-28.17,Completed
2018-03-13,2017,TT,Trane Technologies PLC,14197.6,364845.77,25.6977,Brown,Agilis Energy LLC,Neutral,,,,2018-03-02,59.9,2018-03-23,58.51,-2.31,Completed
2018-03-02,2017,TTE,TotalEnergies SE,149099.0,36255632.28,243.1648,Brown,Marathon Oil Libya Ltd,Brown,Marathon Oil Corp,450.0,,2018-02-16,37.35,2018-03-12,37.57,0.6,Completed
2018-02-28,2017,OIS,Oil States International Inc,670.63,10358.85,15.4465,Green,Falcon Flowback Services LLC,Brown,Argonaut Private Equity LLC,85.0,,2018-02-16,27.3,2018-03-12,26.35,-3.48,Completed
2018-02-21,2017,PTEN,Patterson-UTI Energy Inc,2356.68,200653.73,85.1424,Brown,Superior QC LLC,Brown,,,,2018-02-09,15.74,2018-03-05,16.76,6.54,Completed
2018-02-14,2017,TTI,TETRA Technologies Inc,723.1,16848.48,23.3004,Green,SwiftWater Energy Services LLC,Neutral,,70.32,,2018-02-02,3.81,2018-02-26,4.01,5.25,Completed
2018-02-08,2017,PR,Permian Resources Corp,429.24,205655.84,479.1218,Brown,4000 net acres/Lea County,Neutral,OneEnergy Partners LLC,95.0,,2018-01-26,18.7,2018-02-20,16.94,-9.4,Completed
2018-02-08,2017,PEG,Public Service Enterprise Group Inc,9094.0,12074297.04,1327.7212,Brown,solar energy facility/7 MW,Green,BayWa r.e. GmbH,10.0,,2018-01-26,40.01,2018-02-20,38.52,-3.73,Completed
2018-01-24,2017,ORA,Ormat Technologies Inc,692.81,173848.1,250.9311,Brown,US Geothermal Inc,Green,,198.78,15.54,2018-01-12,62.86,2018-02-05,62.12,-1.18,Completed
2018-01-24,2017,WKC,World Kinect Corp,33695.5,692985.07,20.5661,Green,Portfolio of 43 stores/Western Convenience,Neutral,Western Convenience Stores Inc,,,2018-01-12,25.7,2018-02-05,23.07,-10.21,Completed
2018-01-03,2017,D,Dominion Energy Inc,12586.0,30334871.76,2410.2075,Brown,SCANA Corp,Brown,,14504.33,27.57,2017-12-22,58.35,2018-01-16,54.6,-6.43,Completed
2018-01-02,2017,AROC,Archrock Inc,794.66,14403.55,18.1255,Green,Archrock Partners LP,Neutral,,584.85,4.38,2017-12-22,6.8,2018-01-12,6.83,0.48,Completed
2017-12-12,2016,OIS,Oil States International Inc,694.44,10500.5,15.1207,Green,GEODynamics Inc,Neutral,"Management Group,Private Investor,Lime Rock Partners LLC (Fund: Lime Rock Partners IV LP),Lime Rock Partners LLC (Fund: Lime Rock Partners V LP)",519.22,,2017-12-01,24.9,2017-12-22,28.25,13.45,Completed
2017-12-11,2016,CHRD,Chord Energy Corp,826.64,278103.31,336.4253,Brown,Permian Assets/Forge Energy LLC,Neutral,Forge Energy LLC,946.0,,2017-11-30,6.66,2017-12-21,5.33,-20.04,Completed
2017-12-11,2016,GLW,Corning Inc,9390.0,330286.14,35.1742,Brown,Communication Markets Division,Neutral,3M Co,900.0,,2017-11-30,26.36,2017-12-21,26.28,-0.28,Completed
2017-12-11,2016,NVAX,NOV Inc,15.35,339.45,22.11,Green,Vallourec Drilling Products USA Inc,Brown,Vallourec SA,63.0,,2017-11-30,27.2,2017-12-21,23.0,-15.44,Completed
2017-12-11,2016,SEI,Solaris Energy Infrastructure,18.16,330.36,18.1944,Green,Railtronix LLC,Brown,,,,2017-11-30,12.19,2017-12-21,15.01,23.15,Completed
2017-12-06,2016,DUK,Duke Energy Corp,22743.0,97942420.64,4306.4864,Brown,REC Solar Commercial Corp,Green,,,,2017-11-24,65.71,2017-12-18,64.06,-2.52,Completed
2017-12-05,2016,WKC,World Kinect Corp,27015.8,545310.24,20.1849,Green,Ondemand Energy Inc,Brown,,,,2017-11-24,24.47,2017-12-15,24.67,0.8,Completed
2017-11-08,2016,DK,Delek US Holdings Inc,4197.9,1079759.36,257.2142,Brown,Alon USA Partners LP,Brown,,148.62,1.77,2017-10-27,20.64,2017-11-20,23.81,15.35,Completed
2017-10-31,2016,NPKI,NPK International Inc,471.5,7918.6,16.7946,Green,Well Service Group Inc,Brown,,75.0,,2017-10-20,9.45,2017-11-10,9.65,2.12,Completed
2017-10-30,2016,VST,Vistra Corp,5164.0,52283283.24,10124.5707,Brown,Dynegy Inc,Neutral,,10515.44,15.33,2017-10-19,16.17,2017-11-09,15.71,-2.81,Completed
2017-10-26,2016,XIFR,XPLR Infrastructure LP,772.0,25553.45,33.1003,Green,4 Renewable energy assets,Green,NextEra Energy Inc,1271.0,,2017-10-13,28.06,2017-11-06,25.27,-9.94,Completed
2017-10-18,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284,Brown,crude oil terminal/Wink,Brown,Genesis Energy LP,,,2017-10-06,57.69,2017-10-30,58.99,2.24,Completed
2017-10-03,2016,PEG,Public Service Enterprise Group Inc,9061.0,14037604.05,1549.2334,Brown,10.6 MWs-dc facility,Neutral,Solar Liberty Energy Systems Inc,25.0,,2017-09-22,35.8,2017-10-13,37.7,5.3,Completed
2017-10-02,2016,WKC,World Kinect Corp,27015.8,545310.24,20.1849,Green,Orchard Holdings Group LLC,Neutral,Sureserve Group PLC,16.46,,2017-09-21,32.33,2017-10-12,31.44,-2.73,Completed
2017-09-25,2016,AMSC,American Superconductor Corp,96.02,110671.84,1152.5556,Brown,Infinia Technology Corp,Neutral,"Private Investor,Qnergy Inc",0.1,,2017-09-14,4.21,2017-10-05,4.7,11.64,Completed
2017-09-18,2016,ITRI,Itron Inc,2013.19,5193.02,2.5795,Green,Itron Networked Solutions Inc,Neutral,,752.6,,2017-09-07,71.4,2017-09-28,77.15,8.05,Completed
2017-09-08,2016,ALE,ALLETE Inc,1339.7,7644669.67,5706.2549,Brown,Tonka Water Conditioning LLC,Neutral,,,,2017-08-28,57.6,2017-09-18,58.06,0.79,Completed
2017-09-05,2016,PTEN,Patterson-UTI Energy Inc,915.87,90235.62,98.5249,Brown,MS Directional LLC,Neutral,"Denham Capital Management LP (Fund: Denham Commodity Partners Fund V LP),NGP Energy Capital Management LLC (Fund: NGP Natural Resources X LP)",262.0,,2017-08-25,13.8,2017-09-15,16.26,17.87,Completed
2017-09-01,2016,MPLX,MPLX LP,3028.0,305794.17,100.9888,Brown,Certain terminal pipeline & storage assets,Brown,Marathon Petroleum Corp,1050.0,,2017-08-21,15.74,2017-09-11,16.7,6.14,Completed
2017-08-28,2016,FET,Forum Energy Technologies Inc,587.64,7947.95,13.5253,Green,Global Tubing LLC,Neutral,Quantum Energy Partners LLC,237.0,,2017-08-17,209.0,2017-09-07,249.0,19.14,Completed
2017-08-23,2016,CPK,Chesapeake Utilities Corp,498.86,99679.31,199.8142,Brown,Propane operating assets/Chipola,Neutral,CPGC Enterprises Inc,,,2017-08-11,68.22,2017-09-05,68.96,1.08,Completed
2017-08-14,2016,NBR,Nabors Industries Ltd,2227.84,237228.74,106.4838,Brown,Tesco Corp,Neutral,,162.23,,2017-08-03,341.0,2017-08-24,302.6,-11.26,Completed
2017-08-03,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.2723,Brown,2 5-megawatt solar facilities,Green,TotalEnergies SE,,,2017-07-21,55.23,2017-08-14,55.31,0.14,Completed
2017-08-03,2016,CPK,Chesapeake Utilities Corp,498.86,99679.31,199.8142,Brown,Utilities asset/Western Pennsylvania,Brown,ARM Energy Management LLC,,,2017-07-21,67.18,2017-08-14,69.18,2.97,Completed
2017-08-03,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.2723,Brown,2 Solar Power Plants/Fremont & Moorings,Green,Total Holdings SAS,,,2017-07-21,55.23,2017-08-14,55.31,0.14,Completed
2017-07-21,2016,PWR,Quanta Services Inc,7651.32,179492.28,23.459,Brown,"Stronghold Ltd,Stronghold Specialty Ltd",Brown,,448.78,,2017-07-10,32.79,2017-07-31,33.12,1.02,Completed
2017-07-20,2016,TDY,Teledyne Technologies Inc,2298.1,52704.87,22.9341,Green,Scientific Systems Inc,Neutral,,31.3,,2017-07-07,133.25,2017-07-31,136.34,2.32,Completed
2017-07-18,2016,WTTR,Select Water Solutions Inc,302.4,28365.29,93.8009,Brown,Rockwater Energy Solutions Inc,Neutral,,452.99,,2017-07-07,10.76,2017-07-28,14.82,37.72,Completed
2017-07-10,2016,GTY,Getty Realty Corp,115.27,1598.86,13.8705,Green,38 fee simple & 4 leasehold properties,Neutral,Applegreen PLC,70.1,,2017-06-29,16.85,2017-07-20,16.16,-4.06,Completed
2017-07-06,2016,VST,Vistra Corp,5164.0,52283283.24,10124.5707,Brown,Power Plant/TX,Neutral,,350.0,,2017-06-23,14.38,2017-07-17,13.7,-4.72,Completed
2017-07-05,2016,FET,Forum Energy Technologies Inc,587.64,7947.95,13.5253,Green,Multilift Inc,Neutral,Pelican Energy Partners LP,39.4,,2017-06-23,300.0,2017-07-17,310.0,3.33,Completed
2017-07-05,2016,HAL,Halliburton Co,15887.0,885363.88,55.7288,Brown,Summit Esp LLC,Neutral,,,,2017-06-23,35.84,2017-07-17,38.09,6.29,Completed
2017-07-03,2016,NGL,NGL Energy Partners LP,11742.11,13.08,0.0011,Green,Propane Services LLC,Neutral,Strength Capital Partners LLC,,,2017-06-22,7.66,2017-07-13,8.06,5.26,Completed
2017-06-30,2016,SHEL,Shell PLC,233591.0,35213155.0,150.7471,Brown,MP2 Energy IL LLC,Brown,,,,2017-06-19,37.91,2017-07-10,36.98,-2.46,Completed
2017-06-26,2016,ALTO,Alto Ingredients Inc,1624.76,300372.7,184.8723,Brown,Illinois Corn Processing LLC,Neutral,,76.0,,2017-06-15,6.0,2017-07-06,6.35,5.83,Completed
2017-06-19,2016,EQT,EQT Corp,1913.34,593316.41,310.0949,Brown,EQT RE Merger Sub Inc,Brown,,6456.71,11.19,2017-06-08,27.8,2017-06-29,29.89,7.51,Completed
2017-06-19,2016,OXY,Occidental Petroleum Corp,10090.0,10463554.07,1037.0222,Brown,Enhanced Oil Recovery Assets in Permian Basin,Brown,Hess Corp,600.0,,2017-06-08,47.66,2017-06-29,48.63,2.03,Completed
2017-06-13,2016,KEX,Kirby Corp,1770.67,1044237.22,589.7403,Brown,Stewart & Stevenson LLC,Brown,Parman Capital Group LLC,756.5,,2017-06-02,68.05,2017-06-23,64.75,-4.85,Completed
2017-06-05,2016,USDP,USD Partners LP,111.12,3709.09,33.3776,Brown,Crude oil terminal/Stroud,Brown,,,,2017-05-25,7.3,2017-06-15,5.8,-20.57,Completed
2017-05-30,2016,SHEL,Shell PLC,233591.0,35213155.0,150.7471,Brown,"Chevron Block 6,Chevron Block 5a,Chevron Block 5e",Brown,Chevron Corp,250.0,,2017-05-19,38.86,2017-06-09,37.73,-2.92,Completed
2017-05-25,2016,DTE,DTE Energy Co,10630.0,15885817.35,1494.4325,Brown,Gas to energy project,Brown,Fort Bend Power Producers LLC,,,2017-05-12,68.86,2017-06-05,71.99,4.54,Completed
2017-05-11,2016,CLH,Clean Harbors Inc,2755.23,2055097.61,745.8908,Brown,Lonestar West Inc,Neutral,,32.75,,2017-04-28,58.11,2017-05-22,58.4,0.5,Completed
2017-05-08,2016,TDS,Telephone and Data Systems Inc,5155.0,22016.33,4.2709,Green,Sun Prairie telecommunication assets,Neutral,Sun Prairie Utilities,,,2017-04-27,21.03,2017-05-18,20.25,-3.7,Completed
2017-05-04,2016,NVEE,NV5 Global Inc,223.91,1678.27,7.4953,Green,Energenz LLC,Neutral,,,,2017-04-21,9.4,2017-05-15,9.3,-1.06,Completed
2017-05-03,2016,NVAX,NOV Inc,15.35,339.45,22.11,Green,Drilling Technologies segment,Brown,Flotek Industries Inc,17.0,,2017-04-21,16.6,2017-05-15,21.8,31.33,Completed
2017-05-02,2016,XIFR,XPLR Infrastructure LP,772.0,25553.45,33.1003,Green,Golden West Wind Holdings LLC,Green,,422.0,,2017-04-21,20.95,2017-05-12,21.77,3.9,Completed
2017-05-01,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284,Brown,Certain Assets,Neutral,Paramount Resources TEC Ltd,43.91,,2017-04-20,56.12,2017-05-11,57.77,2.94,Completed
2017-05-01,2016,PR,Permian Resources Corp,116.51,43054.61,369.5357,Brown,Oil & gas properties/Northern Delaware Basin,Brown,GMT Exploration Co LLC/CO,,,2017-04-20,16.04,2017-05-11,14.69,-8.46,Completed
2017-04-28,2016,ETR,Entergy Corp,10845.64,35189216.57,3244.5481,Brown,361 MW natural gas-fueled electrical generation plant,Brown,Calpine Corp,222.0,,2017-04-17,24.37,2017-05-08,24.37,0.01,Completed
2017-04-26,2016,GPRE,Green Plains Inc,3410.88,1274854.59,373.7611,Brown,2 Cattle feeding operations,Brown,Cargill Inc,36.7,,2017-04-13,21.28,2017-05-08,24.1,13.25,Completed
2017-04-25,2016,CHRD,Chord Energy Corp,826.64,278103.31,336.4253,Brown,North Star Water LLC,Neutral,,,,2017-04-13,8.5,2017-05-05,7.77,-8.65,Completed
2017-04-12,2016,D,Dominion Energy Inc,11737.0,32679003.94,2784.2723,Brown,40-megawatt Midway II Project solar power plant,Green,Solar Frontier KK,,,2017-03-31,54.71,2017-04-24,55.07,0.64,Completed
2017-03-29,2016,CVE,Cenovus Energy Inc,11159.0,6490806.49,581.6656,Brown,Canadian conventional natural gas assets,Brown,ConocoPhillips,13196.47,,2017-03-17,10.9,2017-04-10,9.93,-8.9,Completed
2017-03-24,2016,AEP,American Electric Power Co Inc,16380.1,49727182.45,3035.829,Brown,Conesville power plant/Ohio,Brown,Dynegy Inc,,,2017-03-13,49.55,2017-04-03,50.55,2.04,Completed
2017-03-23,2016,TUSK,Mammoth Energy Services Inc,230.62,4202.87,18.2238,Green,Chieftain Sand & Proppant LLC,Brown,,36.0,,2017-03-10,18.44,2017-04-03,21.09,14.32,Completed
2017-03-21,2016,TUSK,Mammoth Energy Services Inc,230.62,4202.87,18.2238,Green,Sturgeon Acquisitions LLC,Neutral,"Gulfport Energy Operating Corp,Wexford Capital LP,Rhino Resource Partners LP",,,2017-03-10,18.44,2017-03-31,21.04,14.05,Completed
2017-03-07,2016,BN,Brookfield Corp,24411.0,522582.23,21.4077,Green,TerraForm Power Inc,Green,,4724.71,17.98,2017-02-24,17.92,2017-03-17,17.93,0.03,Completed
2017-03-07,2016,BN,Brookfield Corp,24411.0,522582.23,21.4077,Green,TerraForm Global Inc,Green,,954.09,11.64,2017-02-24,17.92,2017-03-17,17.93,0.03,Completed
2017-03-02,2016,FANG,Diamondback Energy Inc,528.28,229623.57,434.6593,Brown,Brigham Resources LLC,Brown,"Yorktown Partners LLC (Fund: Yorktown Energy Partners IX LP),Warburg Pincus LLC (Fund: Warburg Pincus Private Equity XI LP),Pine Brook Road Partners LLC (Fund: Pine Brook Capital Partners II LP)",2550.0,,2017-02-17,84.99,2017-03-13,79.96,-5.92,Completed
2017-03-01,2016,MPLX,MPLX LP,3028.0,305794.17,100.9888,Brown,Certain terminal pipeline & storage assets,Brown,Marathon Petroleum Corp,2015.0,,2017-02-17,18.08,2017-03-13,17.33,-4.16,Completed
2017-02-22,2016,SD,SandRidge Energy Inc,392.26,170882.37,435.6299,Brown,13100 acres in Stack Formation,Neutral,"Red Mountain Energy Corp/United States,IOG Capital LP",,,2017-02-10,15.16,2017-03-06,14.1,-7.03,Completed
2017-02-13,2016,MPLX,MPLX LP,3028.0,305794.17,100.9888,Brown,Ozark pipeline,Brown,Enbridge Energy Partners LP,220.0,,2017-02-02,17.78,2017-02-23,18.03,1.36,Completed
2017-02-10,2016,SR,Spire Inc,1537.3,2671.77,1.738,Green,PULS Inc,Neutral,,,,2017-01-30,46.74,2017-02-21,47.37,1.33,Completed
2017-02-09,2016,EQT,EQT Corp,1913.34,593316.41,310.0949,Brown,53400 core net Marcellus acres,Neutral,Talos Energy Inc,527.0,,2017-01-27,32.47,2017-02-21,31.6,-2.7,Completed
2017-02-01,2016,OKE,ONEOK Inc,8920.93,2500000.05,280.2397,Brown,ONEOK Partners LP,Neutral,,17377.65,11.54,2017-01-20,33.87,2017-02-13,33.3,-1.69,Completed
2017-02-01,2016,WEC,WEC Energy Group Inc,7472.3,29138270.28,3899.5049,Brown,Bluewater gas storage facility,Brown,Plains All American Pipeline LP,230.0,,2017-01-20,44.87,2017-02-13,44.79,-0.16,Completed
2017-01-27,2016,ENB,Enbridge Inc,34560.0,2530543.53,73.2217,Brown,Midcoast Energy Partners LP,Brown,Enbridge Energy Partners LP,170.21,200.98,2017-01-13,27.63,2017-02-06,27.5,-0.46,Completed
2017-01-19,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,257.0284,Brown,Juhl Energy Services Inc,Green,Juhl Energy Inc,,,2017-01-06,54.85,2017-01-30,54.35,-0.92,Completed
2017-01-19,2016,ED,Consolidated Edison Inc,12075.0,3103618.47,257.0284,Brown,Ross Solar Group LLC,Green,,,,2017-01-06,54.85,2017-01-30,54.35,-0.92,Completed
2017-01-17,2016,XOM,Exxon Mobil Corp,200628.0,120041438.1,598.3284,Brown,Unnamed Target,Neutral,,5600.0,,2017-01-06,60.75,2017-01-27,58.7,-3.38,Completed
2017-01-10,2016,DUK,Duke Energy Corp,22743.0,97942420.64,4306.4864,Brown,"Rio Bravo I/CA,Rio Bravo II/CA,Wildwood Solar II/CA",Green,SunPower Corp,,,2016-12-30,55.12,2017-01-20,54.91,-0.37,Completed
2017-01-09,2016,FET,Forum Energy Technologies Inc,587.64,7947.95,13.5253,Green,Cooper Valves LP,Neutral,,14.5,,2016-12-29,440.0,2017-01-19,455.0,3.41,Completed
2017-01-05,2016,BLDP,Ballard Power Systems Inc,85.27,3059.86,35.8843,Brown,Ballard Power Systems Europe A/S,Green,Dansk Industri Invest A/S,,,2016-12-23,1.76,2017-01-17,1.91,8.52,Completed
2017-01-04,2016,AR,Antero Resources Corp,3164.15,434856.27,137.4321,Brown,Ohio Utica assets/Warrior South Area,Neutral,Rex Energy Corp,30.0,,2016-12-23,24.27,2017-01-17,25.45,4.86,Completed
2017-01-03,2016,ORA,Ormat Technologies Inc,662.59,169915.94,256.4417,Brown,Viridity Energy Inc,Neutral,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.0,,2016-12-23,49.81,2017-01-13,50.03,0.46,Completed
2016-12-20,2015,ATO,Atmos Energy Corp,4142.14,34561.49,8.3439,Green,Natural gas transportation pipeline,Brown,EnLink Midstream Partners LP,,,2016-12-09,60.14,2016-12-30,60.89,1.26,Completed
2016-12-15,2015,CAT,Caterpillar Inc,47011.0,890000.14,18.9317,Green,Kemper Valve & Fittings Corp,Neutral,,,,2016-12-02,78.43,2016-12-27,77.94,-0.62,Completed
2016-12-14,2015,FANG,Diamondback Energy Inc,591.6,110412.35,186.6328,Brown,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",Brown,,2408.02,,2016-12-02,85.39,2016-12-27,82.01,-3.97,Completed
2016-12-13,2015,PTEN,Patterson-UTI Energy Inc,1891.28,173556.55,91.7669,Brown,Seventy Seven Energy Inc,Brown,,1363.9,,2016-12-02,24.39,2016-12-23,23.19,-4.92,Completed
2016-11-23,2015,BTE,Baytex Energy Corp,1077.54,1236120.96,1147.1652,Brown,Oil Sands Leases/Alberta,Brown,,48.2,,2016-11-11,3.66,2016-12-05,4.54,24.0,Completed
