Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status,Target_Classification,Acquirer_Classification,Carbon_Intensity
2016-11-18,2015,ALE,ALLETE Inc,Water & Energy Systems Technology Inc,,,,2016-11-07,43.55,2016-11-28,46.76,2577.55,0.75,7939111.43,Completed,Neutral,Brown,3080.0999
2016-11-15,2015,SM,SM Energy Co,Producing properties & Undeveloped leasehold interests/Howard County,,,,2016-11-04,28.48,2016-11-25,33.02,3674.92,2.2,244725.72,Completed,Neutral,Brown,66.5935
2016-11-08,2015,EMR,Emerson Electric Co,Blending & Transfer Systems business,TechnipFMC PLC,,,2016-10-28,40.18,2016-11-18,43.9,23443.9,1.37,186051.86,Completed,Neutral,Green,7.936
2016-11-04,2015,BKH,Black Hills Corp,Peak View Wind project,,109.0,,2016-10-24,44.29,2016-11-14,43.31,3201.63,0.98,3953611.08,Completed,Green,Brown,1234.8744
2016-11-01,2015,CCI,Crown Castle Inc,"Unnamed Target,Fibernet Direct Florida LLC",NextEra Energy Inc,1500.0,,2016-10-21,67.89,2016-11-11,58.83,27956.48,0.8,16283.72,Completed,Neutral,Green,0.5825
2016-11-01,2015,OXY,Occidental Petroleum Corp,Enhanced Oil Recovery Assets/Texas,,,,2016-10-21,58.88,2016-11-11,51.25,51100.93,-0.15,9278730.31,Completed,Brown,Brown,181.5765
2016-10-31,2015,CNP,CenterPoint Energy Inc,Atmos Energy Marketing LLC,Atmos Energy Corp,40.0,,2016-10-20,17.19,2016-11-10,17.54,11272.82,0.57,1454324.09,Completed,Neutral,Brown,129.0116
2016-10-31,2015,NEE,NextEra Energy Inc,Oncor Electric Delivery Co LLC,Texas Energy Future Capital Holdings LLC,27.0,6.93,2016-10-20,25.12,2016-11-10,23.28,53273.16,0.63,49669111.59,Completed,Neutral,Brown,932.3478
2016-10-25,2015,EQT,EQT Corp,Trans Energy Inc,,47.18,,2016-10-14,34.12,2016-11-04,32.04,19617.81,1.05,274827.99,Completed,Neutral,Brown,14.0091
2016-10-25,2015,EQT,EQT Corp,35 Marcellus wells,"Trans Energy Inc,Alpha Natural Resources Inc",,,2016-10-14,34.12,2016-11-04,32.04,19617.81,1.05,274827.99,Completed,Neutral,Brown,14.0091
2016-10-19,2015,OII,Oceaneering International Inc,Blue Ocean Technologies LLC,,30.0,,2016-10-07,27.18,2016-10-31,23.25,2678.63,2.4,50457.66,Completed,Neutral,Brown,18.8371
2016-10-18,2015,SM,SM Energy Co,35700 acres in the Midland Basin/West Texas/US,Qstar LLC,1607.27,,2016-10-07,36.43,2016-10-28,32.09,4142.11,2.2,244725.72,Completed,Neutral,Brown,59.0824
2016-10-18,2015,CHRD,Chord Energy Corp,Williston Basin assets/Texas,SM Energy Co,765.8,,2016-10-07,7.46,2016-10-28,7.57,415.42,1.62,179568.81,Completed,Neutral,Brown,432.2585
2016-10-12,2015,SUN,Sunoco LP,Retail convenience store assets & wholesale fuel business,Denny Oil Co,53.0,,2016-09-30,13.03,2016-10-24,13.18,1747.62,0.72,14512.09,Completed,Neutral,Green,8.3039
2016-10-07,2015,SRE,Sempra,Spire Mississippi Inc,,,,2016-09-26,42.38,2016-10-17,40.24,25765.22,0.7,8239048.48,Completed,Neutral,Brown,319.774
2016-09-26,2015,TRP,TC Energy Corp,Columbia Pipeline Partners LP,,2155.05,3.21,2016-09-15,29.76,2016-10-06,29.93,31143.78,0.84,13100004.45,Completed,Neutral,Brown,420.6299
2016-09-26,2015,DTE,DTE Energy Co,"Stonewall Gas Gathering LLC,Appalachia Gathering system","M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,2016-09-15,59.79,2016-10-06,59.72,12969.26,0.6,17111595.38,Completed,Brown,Brown,1319.3964
2016-09-15,2015,NRG,NRG Energy Inc,Wind and solar assets,SunEdison Inc,144.0,,2016-09-02,9.92,2016-09-26,9.36,1834.38,2.68,89490677.95,Completed,Green,Brown,48785.2451
2016-09-14,2015,PTEN,Patterson-UTI Energy Inc,Warrior Rig Ltd,,,,2016-09-02,17.29,2016-09-26,16.68,6240.43,-0.88,173556.55,Completed,Neutral,Brown,27.8116
2016-09-09,2015,TTE,TotalEnergies SE,Upstream Barnett Shale Assets,Expand Energy Corp,420.0,,2016-08-29,29.11,2016-09-19,27.97,65538.97,0.81,41752429.9,Completed,Neutral,Brown,637.0626
2016-09-07,2015,DUK,Duke Energy Corp,4.7 MW solar farms/Georgia,SolAmerica Energy LLC,,,2016-08-26,56.11,2016-09-19,56.49,43905.11,0.65,109613737.1,Completed,Green,Brown,2496.6055
2016-09-06,2015,ENB,Enbridge Inc,Spectra Energy Corp,,42223.61,19.8,2016-08-26,25.28,2016-09-16,27.95,59363.75,0.27,1799858.03,Completed,Neutral,Brown,30.3191
2016-09-06,2015,EOG,EOG Resources Inc,Yates Petroleum Corp,,2393.44,,2016-08-26,68.75,2016-09-16,69.35,40663.71,2.65,5191570.95,Completed,Brown,Brown,127.6709
2016-08-26,2015,CVX,Chevron Corp,SKIL businesses/North America & Europe,Robert Bosch Stiftung GmbH,,,2016-08-15,70.96,2016-09-06,71.47,124461.47,1.26,58701000.07,Completed,Neutral,Brown,471.6399
2016-08-17,2015,SHEL,Shell PLC,2 properties/Potter,,0.65,,2016-08-05,32.7,2016-08-29,33.06,101473.54,1.09,71999834.78,Completed,Neutral,Brown,709.5429
2016-08-15,2015,SHEL,Shell PLC,2 properties in Potter & Center townships,,5.5,,2016-08-04,32.67,2016-08-25,33.02,99856.48,1.09,71999834.78,Completed,Neutral,Brown,721.0332
2016-08-09,2015,EXC,Exelon Corp,James A. FitzPatrick nuclear power plant/Scriba,Entergy Corp,110.0,,2016-07-29,19.56,2016-08-19,18.19,18906.06,0.6,7677225.8,Completed,Brown,Brown,406.0722
2016-08-08,2015,SM,SM Energy Co,Rock Oil Holdings LLC,Riverstone Holdings LLC,980.0,,2016-07-28,23.98,2016-08-18,33.97,3293.75,2.2,244725.72,Completed,Brown,Brown,74.3
2016-08-01,2015,TSLA,Tesla Inc,Tesla Energy Operations Inc/DE,,5319.16,,2016-07-21,14.7,2016-08-11,14.99,49322.12,1.93,51882.65,Completed,Neutral,Green,1.0519
2016-08-01,2015,RIG,Transocean Ltd,Transocean Partners LLC,,240.96,17.91,2016-07-21,12.13,2016-08-11,10.37,9008.59,0.04,1041609.65,Completed,Neutral,Brown,115.624
2016-08-01,2015,AR,Antero Resources Corp,Non-core Southern Marcellus onshore assets/US,Equinor ASA,96.0,,2016-07-21,26.14,2016-08-11,26.94,8044.0,0.82,379811.03,Completed,Neutral,Brown,47.2167
2016-07-27,2015,EXC,Exelon Corp,Retail electricity & natural gas business,Consolidated Edison Inc,,,2016-07-15,19.14,2016-08-08,18.94,19296.31,0.6,7677225.8,Completed,Brown,Brown,397.8598
2016-07-26,2015,DUK,Duke Energy Corp,Intercession P11,Southern Co/The,,,2016-07-15,59.02,2016-08-05,58.54,46273.57,0.65,109613737.1,Completed,Neutral,Brown,2368.8195
2016-07-13,2015,FANG,Diamondback Energy Inc,Southern Delaware basin assets,Luxe Energy LLC,560.0,,2016-07-01,72.0,2016-07-25,67.87,20955.19,1.6,110412.35,Completed,Neutral,Green,5.269
2016-07-12,2015,VLO,Valero Energy Corp,Parkway Pipeline LLC,Kinder Morgan Inc,,,2016-07-01,36.0,2016-07-22,34.91,10858.44,0.47,27368226.39,Completed,Neutral,Brown,2520.4566
2016-07-05,2015,XIFR,XPLR Infrastructure LP,"199-MW Cedar Bluff Wind Energy Center/Kansas,86-MW Golden Hills Wind Energy Center/California",NextEra Energy Inc,565.0,,2016-06-24,17.98,2016-07-15,19.49,1803.99,-0.56,2810.2,Completed,Green,Green,1.5578
2016-06-30,2015,VRN,Veren Inc,"Flat lake resource assets,Waterflood assets",Husky Energy Inc,185.8,,2016-06-17,12.34,2016-07-11,12.1,7761.95,1.25,2760128.65,Completed,Neutral,Brown,355.5973
2016-06-28,2015,MDU,MDU Resources Group Inc,Dakota Prairie Refining LLC,Calumet Specialty Products Partners LP,28.5,,2016-06-17,6.36,2016-07-08,6.55,1284.95,0.78,2205069.26,Completed,Neutral,Brown,1716.074
2016-06-28,2015,EPD,Enterprise Products Partners LP,Gas Plant,BP PLC,,,2016-06-17,14.83,2016-07-08,15.54,32929.48,1.89,851.64,Completed,Brown,Green,0.0259
2016-06-28,2015,RBA,RB Global Inc,Sheehan Pipe Line Construction Co,Integrated Pipeline Services Inc,,,2016-06-17,27.61,2016-07-08,29.29,5080.84,1.0,11059.93,Completed,Neutral,Green,2.1768
2016-06-23,2015,SUN,Sunoco LP,Emerge's fuels business,Emerge Energy Services LP,178.5,,2016-06-10,12.89,2016-07-05,12.67,1836.5,0.72,14512.09,Completed,Neutral,Green,7.902
2016-06-20,2015,NEE,NextEra Energy Inc,Indiantown Cogeneration LP,Calypso Energy Holdings LLC,,,2016-06-09,24.91,2016-06-30,26.2,51346.97,0.63,49669111.59,Completed,Neutral,Brown,967.3231
2016-06-16,2015,BLK,BlackRock Inc,211-megawatt wind farm,General Electric Co,,,2016-06-03,289.72,2016-06-27,257.61,42488.17,1.2,4846.39,Completed,Green,Green,0.1141
2016-06-13,2015,PWR,Quanta Services Inc,TC Backhoe & Directional LP,Enterprise Group Inc,13.23,,2016-06-02,23.21,2016-06-23,23.68,3350.16,1.63,182157.34,Completed,Neutral,Brown,54.3727
2016-06-09,2015,AR,Antero Resources Corp,Portion of Marcellus Shale Property,Southwestern Energy Co,450.0,,2016-05-27,28.02,2016-06-20,28.24,9130.02,0.82,379811.03,Completed,Neutral,Brown,41.6002
2016-05-31,2015,EVRG,Evergy Inc,Great Plains Energy Inc,,8739.61,9.54,2016-05-20,38.42,2016-06-10,41.62,9502.65,0.24,18226228.43,Completed,Neutral,Brown,1918.0153
2016-05-16,2015,RRC,Range Resources Corp,Range Resources-Louisiana Inc,,4287.41,,2016-05-05,40.3,2016-05-26,39.53,8640.19,1.29,287697.97,Completed,Neutral,Brown,33.2976
2016-05-02,2015,EQT,EQT Corp,Statoil gas production assets,Equinor ASA,407.0,,2016-04-21,33.8,2016-05-12,35.71,20896.26,1.05,274827.99,Completed,Brown,Brown,13.152
2016-05-02,2015,DUK,Duke Energy Corp,6 North Carolina Solar Projects,Community Energy Solar LLC,,,2016-04-21,52.51,2016-05-12,55.77,42156.65,0.65,109613737.1,Completed,Green,Brown,2600.1529
2016-05-02,2015,EXC,Exelon Corp,Integrated Demand Resources Business,Johnson Controls Inc,,,2016-04-21,17.34,2016-05-12,18.6,18338.08,0.6,7677225.8,Completed,Neutral,Brown,418.6494
2016-04-29,2015,DNOW,DNOW Inc,"Power Service Inc/WY,Industrial Tool & Repair Inc",,,,2016-04-18,17.43,2016-05-09,16.92,1908.71,1.42,71882.99,Completed,Neutral,Brown,37.6605
2016-04-27,2015,SU,Suncor Energy Inc,Syncrude Canada Ltd,Murphy Oil Corp,741.54,,2016-04-15,20.44,2016-05-09,18.74,25927.14,0.91,9604343.93,Completed,Neutral,Brown,370.4359
2016-04-15,2015,SUN,Sunoco LP,Convenience store portfolio,Valentine Stores Inc,76.4,,2016-04-04,13.61,2016-04-25,15.05,1905.24,0.72,14512.09,Completed,Neutral,Green,7.6169
2016-04-13,2015,SUN,Sunoco LP,"Rattlers C-Store Chain,Wholesale Motor Fuel Distribution Business/Kolkhorst Petroleum",Kolkhorst Petroleum Co,,,2016-04-01,13.82,2016-04-25,15.05,1959.36,0.72,14512.09,Completed,Brown,Green,7.4065
2016-04-12,2015,XEL,Xcel Energy Inc,"Rush Creek Wind Energy LLC,Rush Creek Wind Energy II LLC",Invenergy Wind Development North America LLC,,,2016-04-01,32.08,2016-04-22,29.87,18011.82,0.66,51570167.38,Completed,Green,Brown,2863.1292
2016-04-06,2015,DUK,Duke Energy Corp,Two solar projects/North Carolina,ET Capital Ltd,,,2016-03-24,54.85,2016-04-18,55.3,42380.94,0.65,109613737.1,Completed,Green,Brown,2586.3923
2016-03-18,2015,MFC,Manulife Financial Corp,475 MW Kings Mountain gas-fired generating plant,Nord-Trondelag Elektrisitetsverk FKF,,,2016-03-07,9.56,2016-03-28,9.69,16741.68,0.17,377899.11,Completed,Brown,Brown,22.5724
2016-03-17,2015,TRP,TC Energy Corp,Columbia Pipeline Group Inc,,12026.25,18.0,2016-03-04,23.04,2016-03-28,23.68,24645.22,0.84,13100004.45,Completed,Neutral,Brown,531.5434
2016-03-15,2015,MPLX,MPLX LP,Inland marine assets,Marathon Petroleum Corp,580.81,,2016-03-04,11.91,2016-03-28,11.86,12638.22,2.93,84332.06,Completed,Neutral,Green,6.6728
2016-02-23,2015,EIX,Edison International,Eneractive Solutions LLC,,,,2016-02-12,43.43,2016-03-04,47.61,17593.13,0.48,2399999.08,Completed,Neutral,Brown,136.4168
2016-02-23,2015,EIX,Edison International,Delta Energy Services LLC,,,,2016-02-12,43.43,2016-03-04,47.61,17593.13,0.48,2399999.08,Completed,Neutral,Brown,136.4168
2016-02-22,2015,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,488.07,7.08,2016-02-11,15.29,2016-03-03,18.23,22048.35,0.91,9604343.93,Completed,Brown,Brown,435.6037
2016-02-03,2015,CLH,Clean Harbors Inc,Re-refinery facility/Churchill County,Vertex Energy Inc,35.0,,2016-01-22,42.28,2016-02-16,42.94,2358.93,1.14,1057619.73,Completed,Neutral,Brown,448.3472
2016-02-02,2015,PEG,Public Service Enterprise Group Inc,Martin County solar energy facility/North Carolina,EcoPlexus Inc,40.0,,2016-01-22,29.15,2016-02-12,30.62,15106.39,0.52,16582138.45,Completed,Green,Brown,1097.6903
2016-02-01,2015,D,Dominion Energy Inc,Dominion Energy Questar Corp,,5965.44,9.98,2016-01-21,46.04,2016-02-11,46.52,40193.82,-0.07,30886040.39,Completed,Neutral,Brown,768.4276
2016-01-29,2015,CNP,CenterPoint Energy Inc,Continuum Retail Energy Services LLC,Continuum Energy LLC,77.5,,2016-01-15,12.64,2016-02-08,13.47,8512.19,0.57,1454324.09,Completed,Neutral,Brown,170.8519
2016-01-27,2015,ENB,Enbridge Inc,Montney natural gas assets/CA,Murphy Oil Corp,382.68,,2016-01-15,18.57,2016-02-08,20.42,42938.72,0.27,1799858.03,Completed,Brown,Brown,41.9169
2016-01-27,2015,MUR,Murphy Oil Corp,Fossil fuel assets/Athabasca Oil Corp,Athabasca Oil Corp,345.69,,2016-01-15,12.36,2016-02-08,13.85,1906.14,0.52,1276170.64,Completed,Brown,Brown,669.5052
2016-01-20,2015,EXC,Exelon Corp,Bluestream Wind Project,Sir Robert McAlpine Ltd,,,2016-01-08,14.32,2016-02-01,15.45,13859.43,0.6,7677225.8,Completed,Green,Brown,553.9352
2016-01-11,2015,ED,Consolidated Edison Inc,OCI Solar San Antonio 7 LLC,OCI Holdings Co Ltd,0.19,,2015-12-31,45.97,2016-01-21,48.42,16444.8,0.44,3195105.85,Completed,Green,Brown,194.2928
2016-01-06,2015,HON,Honeywell International Inc,UOP Russell LLC,,240.0,,2015-12-24,82.38,2016-01-19,76.62,52306.87,1.71,3521053.19,Completed,Neutral,Brown,67.3153
2016-01-05,2015,MDU,MDU Resources Group Inc,Thunder Spirit Wind Farm Phase I,ALLETE Inc,200.0,,2015-12-24,4.9,2016-01-15,4.38,993.16,0.78,2205069.26,Completed,Green,Brown,2220.2558
2015-12-31,2014,EIX,Edison International,Altenex LLC,,,,2015-12-18,41.62,2016-01-11,41.63,16030.92,0.48,2399998.43,Completed,Neutral,Brown,149.7106
2015-12-23,2014,HE,Hawaiian Electric Industries Inc,Hamakua Energy Partners LP,Ares Management Corp,84.5,,2015-12-11,21.01,2016-01-04,21.63,3686.17,-0.59,6072777.48,Completed,Neutral,Brown,1647.4491
2015-12-21,2014,HEI,HEICO Corp,Robertson Fuel Systems LLC,American Securities LLC,255.0,,2015-12-10,25.35,2015-12-31,27.46,1406.5,1.84,55351235.58,Completed,Neutral,Brown,39353.8824
2015-12-17,2014,DNOW,DNOW Inc,Updike Supply Co,,,,2015-12-04,18.2,2015-12-28,15.68,1697.33,1.42,97738.83,Completed,Neutral,Brown,57.5839
2015-12-11,2014,EQNR,Equinor ASA,Eagle Ford basin,Repsol SA,,,2015-11-30,9.02,2015-12-21,7.87,22149.31,1.69,16378832.41,Completed,Neutral,Brown,739.4737
2015-12-07,2014,DVN,Devon Energy Corp,"80 thousand net acres/Anadarko Basin,253 thousand net acres/Powder River Basin","Felix Energy LLC,Unknown Seller",2500.0,,2015-11-25,32.59,2015-12-17,20.71,16774.14,2.1,5937485.92,Completed,Neutral,Brown,353.9666
2015-11-17,2014,ALE,ALLETE Inc,A&W Technologies Inc,,9.0,,2015-11-06,34.96,2015-11-27,36.04,2086.98,0.75,8840069.8,Completed,Neutral,Brown,4235.8191
2015-11-16,2014,SUN,Sunoco LP,"Sunoco LLC,Legacy Sunoco retail business/",ETP Legacy LP,2397.5,,2015-11-05,14.73,2015-11-27,15.74,1985.16,0.72,14686.53,Completed,Neutral,Green,7.3982
2015-11-16,2014,D,Dominion Energy Inc,80 MW Solar Facility,Iberdrola SA,,,2015-11-05,46.77,2015-11-27,45.28,39294.39,-0.07,31810838.45,Completed,Green,Brown,809.5517
2015-11-12,2014,GTE,Gran Tierra Energy Inc,Petroamerica Oil Corp,,85.77,,2015-10-30,24.0,2015-11-23,22.9,857.74,-2.07,144948.13,Completed,Brown,Brown,168.9884
2015-11-11,2014,TRMB,Trimble Inc,Telog Instruments Inc,,,,2015-10-30,22.75,2015-11-23,22.58,5520.49,0.41,37684.01,Completed,Neutral,Green,6.8262
2015-10-26,2014,DUK,Duke Energy Corp,Piedmont Natural Gas Co Inc,,6536.09,13.88,2015-10-15,49.4,2015-11-05,48.04,37717.24,0.65,126000000.5,Completed,Brown,Brown,3340.6474
2015-10-22,2014,DUK,Duke Energy Corp,Phoenix Energy Technologies Inc,"Bluff Point Associates Corp,Five Peaks Capital Management",,,2015-10-09,48.58,2015-11-02,48.53,39184.18,0.65,126000000.5,Completed,Neutral,Brown,3215.5834
2015-10-12,2014,USDP,USD Partners LP,Casper Crude to Rail LLC,"Stonepeak Partners LP,Cogent Energy Solutions LLC,Granite Peak Industries Cos",225.0,,2015-10-01,3.62,2015-10-22,3.82,129.47,-2.68,1208.19,Completed,Neutral,Brown,9.3318
2015-10-08,2014,TRP,TC Energy Corp,Ravenswood/Ironwood/Ocean State Power and Kibby Wind,Talen Energy Corp,657.0,,2015-09-25,20.17,2015-10-19,20.97,22550.65,0.84,12600000.69,Completed,Green,Brown,558.7422
2015-10-05,2014,SU,Suncor Energy Inc,Canadian Oil Sands Ltd,,4809.92,11.8,2015-09-24,18.59,2015-10-15,20.55,23509.02,0.91,9526346.24,Completed,Brown,Brown,405.2209
2015-10-05,2014,XIFR,XPLR Infrastructure LP,Jericho Wind Energy Center/ON,NextEra Energy Resources LLC,504.0,,2015-09-24,13.93,2015-10-15,15.13,1357.08,-0.56,1882.15,Completed,Green,Green,1.3869
2015-10-01,2014,SUN,Sunoco LP,Hawaii assets of MFM Inc,MFM Inc,,,2015-09-18,14.41,2015-10-12,14.62,1895.73,0.72,14686.53,Completed,Neutral,Green,7.7472
2015-09-30,2014,BLK,BlackRock Inc,Longhorn Wind Project LLC,Electricite de France SA,,,2015-09-18,244.24,2015-10-12,249.61,36519.16,1.2,6093.51,Completed,Green,Green,0.1669
2015-09-18,2014,NEE,NextEra Energy Inc,Wind Development Assets,Hale Community Energy LLC,,,2015-09-04,18.59,2015-09-28,19.16,39312.5,0.63,47752192.17,Completed,Green,Brown,1214.6822
2015-09-17,2014,ED,Consolidated Edison Inc,350 MW AC Panoche Valley Solar Farm,CalCEF Clean Energy Fund,,,2015-09-04,43.08,2015-09-28,46.59,15830.43,0.44,3155617.47,Completed,Green,Brown,199.3387
2015-09-01,2014,DUK,Duke Energy Corp,211-MW Mesquite Creek wind farm,,,,2015-08-21,51.57,2015-09-11,45.95,36046.73,0.65,126000000.5,Completed,Green,Brown,3495.4627
2015-08-25,2014,PEG,Public Service Enterprise Group Inc,Columbia Solar Project,Hanergy Thin Film Power Group Ltd,,,2015-08-14,30.74,2015-09-04,27.76,14248.49,0.52,15460148.51,Completed,Green,Brown,1085.0377
2015-08-18,2014,SUN,Sunoco LP,Motor fuel distribution business,Alta East Inc,57.0,,2015-08-07,14.37,2015-08-28,15.83,2226.58,0.72,14686.53,Completed,Neutral,Green,6.596
2015-08-17,2014,ACN,Accenture PLC,Schlumberger Business Consulting unit,Schlumberger NV,,,2015-08-06,88.34,2015-08-27,82.02,55456.19,3.81,49665.42,Completed,Neutral,Green,0.8956
2015-08-04,2014,DNOW,DNOW Inc,Challenger Industries Inc/ND,,,,2015-07-24,18.39,2015-08-14,17.19,1756.52,1.42,97738.83,Completed,Neutral,Brown,55.6434
2015-08-03,2014,NEE,NextEra Energy Inc,NET Midstream LLC,,1588.0,,2015-07-23,19.9,2015-08-13,21.23,43189.54,0.63,47752192.17,Completed,Neutral,Brown,1105.6425
2015-07-28,2014,DUK,Duke Energy Corp,20MW Seville I & 30MW Seville II Projects,Kruger Inc,,,2015-07-17,48.92,2015-08-07,49.97,37758.31,0.65,126000000.5,Completed,Neutral,Brown,3337.0138
2015-07-15,2014,SUN,Sunoco LP,Susser Holdings Corp,ETP Legacy LP,1940.0,12.83,2015-07-02,17.79,2015-07-27,15.38,2187.86,0.72,14686.53,Completed,Neutral,Green,6.7127
2015-07-15,2014,KMI,Kinder Morgan Inc,Elba Liquefaction Co LLC,Shell PLC,200.0,,2015-07-02,22.97,2015-07-27,21.28,50444.98,0.93,2751693.02,Completed,Neutral,Brown,54.5484
2015-07-13,2014,BKH,Black Hills Corp,Black Hills Gas Holdings LLC,"General Electric Capital Corp,Alinda Capital Partners LLC (Fund: Alinda Infrastructure Fund I LP)",,,2015-07-02,32.06,2015-07-23,28.7,2330.96,0.98,3567900.98,Completed,Brown,Brown,1530.6573
2015-07-09,2014,DUK,Duke Energy Corp,Sumitomo Corp and Duke Energy Mesquite Creek Wind Farm,Sumitomo Corp,,,2015-06-26,47.21,2015-07-20,48.72,38243.65,0.65,126000000.5,Completed,Green,Brown,3294.6646
2015-07-08,2014,SU,Suncor Energy Inc,Poplar Creek cogeneration facilities,TransAlta Corp,,,2015-06-26,19.9,2015-07-20,18.57,23831.87,0.91,9526346.24,Completed,Neutral,Brown,399.7314
2015-07-02,2014,VRN,Veren Inc,Coral Hill Energy Ltd,,205.94,,2015-06-19,16.32,2015-07-13,13.5,9402.62,1.25,2025040.88,Completed,Neutral,Brown,215.3699
2015-06-30,2014,DNOW,DNOW Inc,Odessa Pumps & Equipment Inc,,,,2015-06-19,21.73,2015-07-10,19.74,2104.23,1.42,97738.83,Completed,Neutral,Brown,46.4487
2015-06-30,2014,PEG,Public Service Enterprise Group Inc,755 MW Keys Energy Center,Ares Management Corp,,,2015-06-19,29.37,2015-07-10,29.56,14030.6,0.52,15460148.51,Completed,Neutral,Brown,1101.8879
2015-06-29,2014,BLDP,Ballard Power Systems Inc,Ballard Unmanned Systems Inc,,,,2015-06-18,2.33,2015-07-09,1.42,640.76,-24.69,2369.34,Completed,Neutral,Green,3.6977
2015-06-18,2014,AWK,American Water Works Co Inc,Keystone Clearwater Solutions LLC,Rex Energy Corp,130.0,,2015-06-05,42.12,2015-06-29,40.58,8155.79,0.73,66422.08,Completed,Neutral,Green,8.1442
2015-06-17,2014,DUK,Duke Energy Corp,Stellar Energy GP Inc,Soligent Holdings Inc,,,2015-06-05,48.44,2015-06-29,47.11,37732.51,0.65,126000000.5,Completed,Neutral,Brown,3339.2955
2015-06-16,2014,EXC,Exelon Corp,Demand Response Assets,Demand Response Partners Inc,,,2015-06-05,16.86,2015-06-26,16.2,17238.5,0.6,16786459.26,Completed,Neutral,Brown,973.7773
2015-06-08,2014,DUK,Duke Energy Corp,Osprey Energy Center,Calpine Corp,,,2015-05-28,50.5,2015-06-18,49.57,37407.22,0.65,126000000.5,Completed,Neutral,Brown,3368.3337
2015-06-04,2014,CVE,Cenovus Energy Inc,North American Terminal Operations/CA,Chemtrade Electrochem Inc,60.12,,2015-05-22,14.63,2015-06-15,13.81,24886.34,0.26,5560377.82,Completed,Neutral,Brown,223.4309
2015-06-01,2014,EPD,Enterprise Products Partners LP,EFS Midstream LLC,"Reliance Industries Ltd,Pioneer Natural Resources Co",2150.0,,2015-05-21,16.99,2015-06-11,15.79,35081.43,1.89,498.14,Completed,Neutral,Green,0.0142
2015-05-26,2014,VRN,Veren Inc,Legacy Oil + Gas Inc,,1180.72,11.37,2015-05-15,18.1,2015-06-05,16.42,10894.1,1.25,2025040.88,Completed,Brown,Brown,185.8842
2015-05-12,2014,ED,Consolidated Edison Inc,6 Shovel-ready solar photovoltaic projects,"SolarReserve LLC,GCL Solar Energy Inc",,,2015-05-01,42.76,2015-05-22,42.86,14699.07,0.44,3155617.47,Completed,Green,Brown,214.6814
2015-05-06,2014,ALE,ALLETE Inc,Armenia Mountain Wind LLC,AES Corp/The,108.0,,2015-04-24,35.24,2015-05-18,33.62,1949.98,0.75,8840069.8,Completed,Green,Brown,4533.4156
2015-05-05,2014,DUK,Duke Energy Corp,Sabal Trail Natural Gas Pipeline,,,,2015-04-24,52.25,2015-05-15,50.64,38959.02,0.65,126000000.5,Completed,Brown,Brown,3234.1676
2015-04-28,2014,XIFR,XPLR Infrastructure LP,"Baldwin Wind LLC,Ashtabula Wind III LLC,FPL Energy Stateline II Inc,Mammoth Plains Wind Project LLC",NextEra Energy Inc,,,2015-04-17,24.98,2015-05-08,26.3,2406.28,-0.56,1882.15,Completed,Green,Green,0.7822
2015-04-24,2014,SRE,Sempra,Black Oak Getty Wind Power Project,Geronimo Energy LLC,,,2015-04-13,39.83,2015-05-04,39.79,26327.7,0.7,6739321.79,Completed,Green,Brown,255.9784
2015-04-16,2014,ALE,ALLETE Inc,Chanarambie & Viking Wind Farm,Electricite de France SA,47.5,,2015-04-02,35.8,2015-04-27,34.98,2034.32,0.75,8840069.8,Completed,Green,Brown,4345.4667
2015-04-15,2014,D,Dominion Energy Inc,20-megawatt Solar Facility,Coronal Energy,,,2015-04-02,46.79,2015-04-27,47.44,40339.21,-0.07,31810838.45,Completed,Green,Brown,788.5836
2015-04-14,2014,SUN,Sunoco LP,7 Pico Convenience Stores,,,,2015-04-02,19.97,2015-04-24,20.18,2630.83,0.72,14686.53,Completed,Neutral,Green,5.5825
2015-02-19,2014,BLK,BlackRock Inc,Hereford project,,,,2015-02-06,281.2,2015-03-02,292.05,45485.53,1.2,6093.51,Completed,Neutral,Green,0.134
2015-02-09,2014,DUK,Duke Energy Corp,REC Solar Commercial Corp,,,,2015-01-29,58.25,2015-02-19,52.1,41855.52,0.65,126000000.5,Completed,Green,Brown,3010.3556
2015-02-02,2014,OII,Oceaneering International Inc,C&C Technologies Inc,,230.0,,2015-01-22,49.61,2015-02-12,46.27,5079.99,2.4,60442.93,Completed,Neutral,Brown,11.8982
2015-01-27,2014,ALE,ALLETE Inc,Kurita America Inc,Excellere Partners,168.0,,2015-01-16,38.9,2015-02-06,37.5,2322.15,0.75,8840069.8,Completed,Neutral,Brown,3806.847
2015-01-21,2014,KMI,Kinder Morgan Inc,Hiland Partners Holdings LLC,,3000.0,,2015-01-09,24.71,2015-02-02,24.87,55157.89,0.93,2751693.02,Completed,Neutral,Brown,49.8876
2015-01-20,2014,EXC,Exelon Corp,7 CNG natural gas fuel stations,Brigadoon Fuel Inc,,,2015-01-09,18.07,2015-01-30,17.85,18546.57,0.6,16786459.26,Completed,Brown,Brown,905.0978
